"","Date","Latitude","Longitude","Speed","speedbump","forw_accel","hori_accel","vert_accel_G","vert_accel","vert_accel_ratio_speed","sq_vert_accel_ratio_speed","vert_jolt","vert_jolt_ratio_speed","sq_vert_jolt_ratio_speed","vert_jolt_mean","vert_jolt_sd","vert_jolt_min","vert_jolt_max","vert_jolt_range"
"77",2017-09-10 10:26:41,34.024192,-118.287438,5,"no",0.099106,0.093414,-0.900345,0.099655,0.019931,0.001986223805,0.129959,0.0259918,0.00337786833620001,0.011383,0.187358866599636,-0.202286,0.222458,0.424744
"78",2017-09-10 10:26:41,34.024192,-118.287438,5,"no",0.143799,0.016602,-0.825668,0.174332,0.0348664,0.0060783292448,0.074677,0.0149354,0.0011153308658,-0.0287568,0.148250099160844,-0.202286,0.129959,0.332245
"79",2017-09-10 10:26:41,34.024192,-118.287438,5,"no",0.178055,0.104828,-1.027954,-0.027954,-0.00559080000000001,0.0001562852232,-0.202286,-0.0404572,0.00818392515920001,0.00763560000000003,0.126259158787789,-0.202286,0.129959,0.332245
"80",2017-09-10 10:26:41,34.024192,-118.287438,5,"no",0.167709,0.137634,-1.006195,-0.00619499999999995,-0.00123899999999999,7.67560499999988e-06,0.0217590000000001,0.00435180000000002,9.46908162000007e-05,-0.0105194,0.109715276900257,-0.202286,0.074677,0.276963
"81",2017-09-10 10:26:41,34.024192,-118.287438,5,"no",0.068817,0.122375,-0.992126,0.00787400000000005,0.00157480000000001,1.23999752000002e-05,0.014069,0.0028138,3.95873522e-05,-0.0289734,0.0990437108114393,-0.202286,0.039184,0.24147
"82",2017-09-10 10:26:41,34.024192,-118.287438,5,"no",0.115768,-0.029953,-0.952942,0.047058,0.00941160000000001,0.000442891072800001,0.039184,0.0078368,0.0003070771712,0.0084778,0.0244070982646443,-0.0175930000000001,0.039184,0.0567770000000001
"83",2017-09-10 10:26:41,34.024192,-118.287438,5,"no",0.228363,-0.009552,-0.970535,0.029465,0.00589299999999999,0.000173637245,-0.0175930000000001,-0.00351860000000002,6.19027298000006e-05,0.00253599999999998,0.0239780273688225,-0.0175930000000001,0.039184,0.0567770000000001
"84",2017-09-10 10:26:41,34.024192,-118.287438,5,"no",0.1772,0.075333,-0.985565,0.014435,0.002887,4.16738449999999e-05,-0.01503,-0.003006,4.51801799999999e-05,-0.00368060000000001,0.0242680088758843,-0.0175930000000001,0.039184,0.0567770000000001
"85",2017-09-10 10:26:42,34.024192,-118.287438,5,"no",0.179108,0.016434,-0.993515,0.00648499999999996,0.00129699999999999,8.4110449999999e-06,-0.00795000000000001,-0.00159,1.26405e-05,-0.00277400000000001,0.0262716289654829,-0.0175930000000001,0.043717,0.0613100000000001
"86",2017-09-10 10:26:42,34.024192,-118.287438,5,"no",0.106323,0.02916,-1.010529,-0.010529,-0.0021058,2.21719682e-05,-0.017014,-0.00340279999999999,5.78952391999998e-05,-0.0037202,0.0270135022757139,-0.022324,0.043717,0.066041
