,Batch id, time, Longitude, Latitude, x, y, z,velocity,x_raw,y_raw,z_raw,label
3997,73,2017-10-15 13:50:17.451,36.78331748,-1.29141459,0.013,-0.018,-0.012,4.00089856429,3.50175184807,2.21659778713,0.02685232559,0.0
3998,73,2017-10-15 13:50:17.555,36.78331748,-1.29141459,-0.002,-0.02,-0.001,4.00089856429,3.29375184807,0.136597787135,-0.07714767441,0.0
3999,73,2017-10-15 13:50:17.658,36.78331748,-1.29141459,-0.026,0.017,-0.014,4.00089856429,0.615751848068,1.88759778713,-1.51914767441,0.0
4000,73,2017-10-15 13:50:17.762,36.78331748,-1.29141459,-0.014,0.023,0.009,4.00089856429,-0.840248151932,4.27959778713,-0.58314767441,0.0
4001,73,2017-10-15 13:50:17.866,36.78331748,-1.29141459,0.001,-0.017,0.027,4.00089856429,-0.736248151932,2.51159778713,2.22485232559,0.0
4002,73,2017-10-15 13:50:17.971,36.78331748,-1.29141459,0.031,-0.019,-0.016,4.00089856429,2.51875184807,0.516597787135,0.54485232559,0.0
4004,73,2017-10-15 13:50:18.073,36.78330183,-1.29132064,0.018,0.02,0.003,4.00089856429,4.35475184807,2.55659778713,0.85085232559,0.0
4005,73,2017-10-15 13:50:18.177,36.78330183,-1.29132064,-0.018,0.018,-0.017,4.00089856429,2.48275184807,4.42859778713,-0.91714767441,0.0
4006,73,2017-10-15 13:50:18.281,36.78330183,-1.29132064,-0.02,-0.021,0.017,4.00089856429,0.402751848068,2.24459778713,0.85085232559,0.0
4007,73,2017-10-15 13:50:18.385,36.78330183,-1.29132064,-0.007,-0.019,-0.003,4.00089856429,-0.325248151932,0.268597787135,0.53885232559,0.0
4008,73,2017-10-15 13:50:18.488,36.78330183,-1.29132064,0.024,0.012,-0.011,4.00089856429,2.14675184807,1.50459778713,-0.59414767441,0.0
4009,73,2017-10-15 13:50:18.592,36.78330183,-1.29132064,0.008,0.023,-0.007,4.00089856429,2.97875184807,3.89659778713,-1.32214767441,0.0
4010,73,2017-10-15 13:50:18.696,36.78330183,-1.29132064,-0.005,-0.017,0.038,4.00089856429,2.45875184807,2.12859778713,2.62985232559,0.0
4011,73,2017-10-15 13:50:18.799,36.78330183,-1.29132064,-0.011,-0.011,-0.009,4.00089856429,1.32575184807,0.995597787135,1.70285232559,0.0
4012,73,2017-10-15 13:50:18.903,36.78330183,-1.29132064,-0.007,0.015,-0.013,4.00089856429,0.597751848068,2.55559778713,0.35085232559,0.0
4014,73,2017-10-15 13:50:19.006,36.78329405,-1.2912257,0.001,0.003,-0.009,4.00089856429,0.700751848068,2.86459778713,-0.57614767441,0.0
4015,73,2017-10-15 13:50:19.112,36.78329405,-1.2912257,0.005,-0.013,0.016,4.00089856429,1.23075184807,1.48659778713,1.11985232559,0.0
4016,73,2017-10-15 13:50:19.215,36.78329405,-1.2912257,0.012,0.0,0.015,4.00089856429,2.46675184807,1.48659778713,2.66485232559,0.0
4017,73,2017-10-15 13:50:19.319,36.78329405,-1.2912257,0.004,0.013,-0.006,4.00089856429,2.88275184807,2.83859778713,2.04085232559,0.0
4018,73,2017-10-15 13:50:19.422,36.78329405,-1.2912257,0.004,0.016,0.001,4.00089856429,3.29475184807,4.48659778713,2.14385232559,0.0
4019,73,2017-10-15 13:50:19.526,36.78329405,-1.2912257,-0.034,-0.05,-0.03,4.00089856429,-0.241248151932,-0.713402212865,-0.97614767441,0.0
4020,73,2017-10-15 13:50:19.631,36.78329405,-1.2912257,-0.008,0.017,0.039,4.00089856429,-1.08124815193,1.07159778713,3.11885232559,0.0
4021,73,2017-10-15 13:50:19.736,36.78329405,-1.2912257,0.007,0.026,0.018,4.00089856429,-0.346248151932,3.80159778713,5.00885232559,0.0
4022,73,2017-10-15 13:50:19.838,36.78329405,-1.2912257,0.04,0.007,-0.029,4.00089856429,3.73375184807,4.51559778713,2.05085232559,0.0
4023,73,2017-10-15 13:50:19.943,36.78329405,-1.2912257,0.017,-0.036,-0.005,4.00089856429,5.51875184807,0.735597787135,1.52585232559,0.0
4025,73,2017-10-15 13:50:20.045,36.78327616,-1.29113217,-0.038,0.021,-0.006,4.00089856429,1.64275184807,2.87759778713,0.91385232559,0.0
4026,73,2017-10-15 13:50:20.150,36.78327616,-1.29113217,-0.043,0.013,-0.015,4.00089856429,-2.87224815193,4.24259778713,-0.66114767441,0.0
4027,73,2017-10-15 13:50:20.254,36.78327616,-1.29113217,0.003,-0.047,0.011,4.00089856429,-2.56024815193,-0.645402212865,0.48285232559,0.0
4028,73,2017-10-15 13:50:20.357,36.78327616,-1.29113217,0.044,0.014,0.039,4.00089856429,1.97175184807,0.796597787135,4.49985232559,0.0
4029,73,2017-10-15 13:50:20.461,36.78327616,-1.29113217,0.027,0.031,-0.038,4.00089856429,4.77975184807,4.02059778713,0.54785232559,0.0
4030,73,2017-10-15 13:50:20.564,36.78327616,-1.29113217,-0.007,-0.003,-0.029,4.00089856429,4.05875184807,3.71159778713,-2.43914767441,0.0
4031,73,2017-10-15 13:50:20.667,36.78327616,-1.29113217,-0.022,-0.031,0.101,4.00089856429,1.79275184807,0.518597787135,7.96385232559,0.0
4032,73,2017-10-15 13:50:20.773,36.78327616,-1.29113217,-0.019,-0.011,-0.049,4.00089856429,-0.221248151932,-0.647402212865,2.76985232559,0.0
4033,73,2017-10-15 13:50:20.875,36.78327616,-1.29113217,0.008,0.036,-0.046,4.00089856429,0.594751848068,3.02459778713,-1.92214767441,0.0
4034,73,2017-10-15 13:50:20.977,36.78327616,-1.29113217,0.015,0.009,0.032,4.00089856429,2.12475184807,3.94259778713,1.34185232559,0.0
4036,73,2017-10-15 13:50:21.078,36.7832566,-1.29103692,-0.01,-0.029,-0.017,4.00089856429,1.11475184807,1.01359778713,-0.37514767441,0.0
4037,73,2017-10-15 13:50:21.182,36.7832566,-1.29103692,-0.002,-0.009,0.016,4.00089856429,0.906751848068,0.0775977871346,1.28885232559,0.0
4038,73,2017-10-15 13:50:21.287,36.7832566,-1.29103692,0.009,0.024,0.006,4.00089856429,1.85175184807,2.59759778713,1.91885232559,0.0
4039,73,2017-10-15 13:50:21.389,36.7832566,-1.29103692,-0.001,0.009,-0.013,4.00089856429,1.74975184807,3.51559778713,0.59285232559,0.0
4040,73,2017-10-15 13:50:21.494,36.7832566,-1.29103692,-0.005,-0.015,-0.002,4.00089856429,1.22475184807,1.94059778713,0.38285232559,0.0
4041,73,2017-10-15 13:50:21.597,36.7832566,-1.29103692,-0.005,-0.004,0.006,4.00089856429,0.709751848068,1.52859778713,1.00085232559,0.0
4042,73,2017-10-15 13:50:21.701,36.7832566,-1.29103692,0.0,0.003,-0.012,4.00089856429,0.709751848068,1.84059778713,-0.24714767441,0.0
4043,73,2017-10-15 13:50:21.805,36.7832566,-1.29103692,0.004,0.008,-0.005,4.00089856429,1.12575184807,2.67259778713,-0.76714767441,0.0
4044,73,2017-10-15 13:50:21.908,36.7832566,-1.29103692,0.007,-0.002,-0.009,4.00089856429,1.84675184807,2.46659778713,-1.69414767441,0.0
4046,73,2017-10-15 13:50:22.010,36.78324156,-1.29094481,0.002,-0.012,0.049,4.00089856429,2.05075184807,1.24259778713,3.30385232559,0.0
4047,73,2017-10-15 13:50:22.112,36.78324156,-1.29094481,-0.015,0.017,-0.001,4.00089856429,0.520751848068,2.97659778713,3.20185232559,0.0
4048,73,2017-10-15 13:50:22.216,36.78324156,-1.29094481,-0.004,-0.008,-0.014,4.00089856429,0.104751848068,2.14459778713,1.74585232559,0.0
4049,73,2017-10-15 13:50:22.319,36.78324156,-1.29094481,0.001,-0.013,-0.026,4.00089856429,0.207751848068,0.805597787135,-0.93214767441,0.0
4050,73,2017-10-15 13:50:22.423,36.78324156,-1.29094481,0.021,0.002,-0.018,4.00089856429,2.39175184807,1.01359778713,-2.80414767441,0.0
4051,73,2017-10-15 13:50:22.529,36.78324156,-1.29094481,0.01,0.011,0.005,4.00089856429,3.45175184807,2.17959778713,-2.27414767441,0.0
4052,73,2017-10-15 13:50:22.630,36.78324156,-1.29094481,-0.015,0.013,0.037,4.00089856429,1.93675184807,3.49259778713,1.46285232559,0.0
4053,73,2017-10-15 13:50:22.734,36.78324156,-1.29094481,-0.037,0.012,0.024,4.00089856429,-1.91124815193,4.74059778713,3.95885232559,0.0
4054,73,2017-10-15 13:50:22.838,36.78324156,-1.29094481,0.0,-0.027,-0.028,4.00089856429,-1.91124815193,1.93259778713,1.04685232559,0.0
4055,73,2017-10-15 13:50:22.941,36.78324156,-1.29094481,0.044,-0.017,0.009,4.00089856429,2.62075184807,0.181597787135,1.97385232559,0.0
4057,73,2017-10-15 13:50:23.045,36.7832239,-1.29085413,0.033,0.008,-0.022,4.00089856429,6.05275184807,1.01359778713,-0.31414767441,0.0
4058,73,2017-10-15 13:50:23.149,36.7832239,-1.29085413,-0.021,0.024,-0.009,4.00089856429,3.86875184807,3.50959778713,-1.25014767441,0.0
4059,73,2017-10-15 13:50:23.253,36.7832239,-1.29085413,-0.028,-0.005,0.036,4.00089856429,0.956751848068,2.98959778713,2.49385232559,0.0
4060,73,2017-10-15 13:50:23.357,36.7832239,-1.29085413,-0.016,-0.024,0.036,4.00089856429,-0.707248151932,0.493597787135,6.23785232559,0.0
4061,73,2017-10-15 13:50:23.460,36.7832239,-1.29085413,0.008,0.019,-0.073,4.00089856429,0.116751848068,2.45059778713,-1.28114767441,0.0
4062,73,2017-10-15 13:50:23.564,36.7832239,-1.29085413,0.03,0.007,0.002,4.00089856429,3.23675184807,3.17859778713,-1.07314767441,0.0
4063,73,2017-10-15 13:50:23.668,36.7832239,-1.29085413,-0.001,-0.012,-0.034,4.00089856429,3.13275184807,1.93059778713,-4.60914767441,0.0
4064,73,2017-10-15 13:50:23.772,36.7832239,-1.29085413,-0.012,-0.012,0.058,4.00089856429,1.88475184807,0.682597787135,1.42285232559,0.0
4065,73,2017-10-15 13:50:23.875,36.7832239,-1.29085413,-0.018,0.019,0.034,4.00089856429,0.0307518480676,2.63959778713,4.92485232559,0.0
4066,73,2017-10-15 13:50:23.980,36.7832239,-1.29085413,-0.015,0.013,-0.042,4.00089856429,-1.54424815193,4.00459778713,0.51485232559,0.0
4068,73,2017-10-15 13:50:24.083,36.7832049,-1.29075807,0.019,-0.023,-0.013,4.00089856429,0.412751848068,1.63559778713,-0.82414767441,0.0
4069,73,2017-10-15 13:50:24.187,36.7832049,-1.29075807,0.018,-0.008,0.042,4.00089856429,2.28475184807,0.803597787135,3.54385232559,0.0
4070,73,2017-10-15 13:50:24.291,36.7832049,-1.29075807,0.005,0.022,-0.045,4.00089856429,2.80475184807,3.09159778713,-1.13614767441,0.0
4071,73,2017-10-15 13:50:24.394,36.7832049,-1.29075807,0.016,-0.006,0.0,4.00089856429,4.45275184807,2.47359778713,-1.13614767441,0.0
4072,73,2017-10-15 13:50:24.499,36.7832049,-1.29075807,-0.03,-0.009,-0.014,4.00089856429,1.30275184807,1.52859778713,-2.60614767441,0.0
4073,73,2017-10-15 13:50:24.602,36.7832049,-1.29075807,-0.021,0.003,0.052,4.00089856429,-0.860248151932,1.83759778713,2.74985232559,0.0
4074,73,2017-10-15 13:50:24.706,36.7832049,-1.29075807,-0.009,0.012,0.028,4.00089856429,-1.79624815193,3.08559778713,5.66185232559,0.0
4075,73,2017-10-15 13:50:24.810,36.7832049,-1.29075807,0.031,-0.008,-0.057,4.00089856429,1.42775184807,2.25359778713,-0.26614767441,0.0
4076,73,2017-10-15 13:50:24.913,36.7832049,-1.29075807,0.008,-0.001,-0.04,4.00089856429,2.25175184807,2.15059778713,-4.38614767441,0.0
4078,73,2017-10-15 13:50:25.017,36.7831965,-1.29066896,-0.001,-0.011,-0.01,4.00089856429,2.14775184807,1.00659778713,-5.42614767441,0.0
4079,73,2017-10-15 13:50:25.122,36.7831965,-1.29066896,-0.008,0.013,0.044,4.00089856429,1.30775184807,2.37159778713,-0.80614767441,0.0
4080,73,2017-10-15 13:50:25.225,36.7831965,-1.29066896,-0.009,0.003,0.021,4.00089856429,0.380751848068,2.68059778713,1.35685232559,0.0
4081,73,2017-10-15 13:50:25.332,36.7831965,-1.29066896,0.012,-0.001,0.037,4.00089856429,1.66475184807,2.57359778713,5.31585232559,0.0
4082,73,2017-10-15 13:50:25.433,36.7831965,-1.29066896,-0.008,0.0,-0.039,4.00089856429,0.856751848068,2.57359778713,1.37685232559,0.0
4083,73,2017-10-15 13:50:25.537,36.7831965,-1.29066896,0.009,-0.004,-0.004,4.00089856429,1.79275184807,2.15759778713,0.96085232559,0.0
4084,73,2017-10-15 13:50:25.641,36.7831965,-1.29066896,-0.008,0.002,0.029,4.00089856429,0.960751848068,2.36559778713,3.97685232559,0.0
4085,73,2017-10-15 13:50:25.744,36.7831965,-1.29066896,-0.002,0.004,0.019,4.00089856429,0.754751848068,2.77759778713,5.93385232559,0.0
4086,73,2017-10-15 13:50:25.849,36.7831965,-1.29066896,0.018,0.007,-0.025,4.00089856429,2.64475184807,3.51259778713,3.30885232559,0.0
4087,73,2017-10-15 13:50:25.952,36.7831965,-1.29066896,0.007,0.003,-0.023,4.00089856429,3.36575184807,3.82159778713,0.93985232559,0.0
4089,73,2017-10-15 13:50:26.055,36.78318349,-1.29057313,-0.023,-0.028,-0.005,4.00089856429,0.996751848068,0.937597787135,0.42485232559,0.0
4090,73,2017-10-15 13:50:26.159,36.78318349,-1.29057313,-0.012,-0.003,0.011,4.00089856429,-0.251248151932,0.625597787135,1.56885232559,0.0
4091,73,2017-10-15 13:50:26.263,36.78318349,-1.29057313,0.012,0.033,0.037,4.00089856429,0.996751848068,4.05759778713,5.41685232559,0.0
4092,73,2017-10-15 13:50:26.366,36.78318349,-1.29057313,0.007,-0.003,-0.061,4.00089856429,1.71775184807,3.74859778713,-0.86614767441,0.0
4093,73,2017-10-15 13:50:26.472,36.78318349,-1.29057313,-0.002,-0.025,0.007,4.00089856429,1.50575184807,1.09859778713,-0.12414767441,0.0
4094,73,2017-10-15 13:50:26.575,36.78318349,-1.29057313,-0.016,0.017,0.007,4.00089856429,-0.142248151932,2.84959778713,0.59685232559,0.0
4095,73,2017-10-15 13:50:26.678,36.78318349,-1.29057313,0.0,0.021,0.015,4.00089856429,-0.142248151932,5.01259778713,2.14185232559,0.0
4096,73,2017-10-15 13:50:26.782,36.78318349,-1.29057313,0.014,-0.016,0.027,4.00089856429,1.31375184807,3.34859778713,4.94985232559,0.0
4097,73,2017-10-15 13:50:26.885,36.78318349,-1.29057313,0.004,-0.031,-0.025,4.00089856429,1.72575184807,0.155597787135,2.37485232559,0.0
4098,73,2017-10-15 13:50:26.988,36.78316976,-1.29048045,0.004,-0.031,-0.025,4.00089856429,2.13775184807,-3.03740221287,-0.20014767441,0.0
4099,73,2017-10-15 13:50:27.006,36.78316976,-1.29048045,-0.001,0.011,-0.017,4.00089856429,2.11975184807,-2.83940221287,-0.50614767441,0.0
4100,73,2017-10-15 13:50:27.108,36.78316976,-1.29048045,0.006,0.012,0.005,4.00089856429,2.73175184807,-1.61540221287,0.00385232558998,0.0
4101,73,2017-10-15 13:50:27.213,36.78316976,-1.29048045,-0.009,0.009,0.024,4.00089856429,1.78675184807,-0.670402212865,2.52385232559,0.0
4102,73,2017-10-15 13:50:27.316,36.78316976,-1.29048045,-0.007,-0.035,-0.06,4.00089856429,1.06575184807,-4.27540221287,-3.65614767441,0.0
4103,73,2017-10-15 13:50:27.419,36.78316976,-1.29048045,0.002,0.019,0.016,4.00089856429,1.27175184807,-2.31840221287,-2.00814767441,0.0
4104,73,2017-10-15 13:50:27.524,36.78316976,-1.29048045,-0.002,0.026,-0.048,4.00089856429,1.06175184807,0.411597787135,-7.04814767441,0.0
4105,73,2017-10-15 13:50:27.628,36.78316976,-1.29048045,0.006,-0.003,0.06,4.00089856429,1.68575184807,0.0995977871346,-0.80814767441,0.0
4106,73,2017-10-15 13:50:27.732,36.78316976,-1.29048045,-0.005,-0.032,0.011,4.00089856429,1.16575184807,-3.22840221287,0.33585232559,0.0
4107,73,2017-10-15 13:50:27.836,36.78316976,-1.29048045,-0.002,-0.009,0.009,4.00089856429,0.957751848068,-4.16440221287,1.27185232559,0.0
4108,73,2017-10-15 13:50:27.939,36.78316976,-1.29048045,0.012,0.036,0.008,4.00089856429,2.19375184807,-0.456402212865,2.09585232559,0.0
4110,73,2017-10-15 13:50:28.042,36.78315625,-1.29038727,0.005,-0.016,-0.005,4.00089856429,2.70875184807,-2.10440221287,1.58085232559,0.0
4111,73,2017-10-15 13:50:28.146,36.78315625,-1.29038727,0.001,-0.014,-0.027,4.00089856429,2.81275184807,-3.56040221287,-1.22714767441,0.0
4112,73,2017-10-15 13:50:28.249,36.78315625,-1.29038727,-0.018,0.025,-0.013,4.00089856429,0.958751848068,-0.985402212865,-2.56614767441,0.0
4113,73,2017-10-15 13:50:28.353,36.78315625,-1.29038727,-0.01,0.013,-0.002,4.00089856429,-0.0812481519324,0.366597787135,-2.77414767441,0.0
4114,73,2017-10-15 13:50:28.457,36.78315625,-1.29038727,0.01,-0.017,0.048,4.00089856429,0.958751848068,-1.40140221287,2.21785232559,0.0
4115,73,2017-10-15 13:50:28.561,36.78315625,-1.29038727,0.01,-0.013,-0.002,4.00089856429,1.99875184807,-2.75340221287,2.00985232559,0.0
4116,73,2017-10-15 13:50:28.665,36.78315625,-1.29038727,-0.005,0.017,-0.011,4.00089856429,1.47875184807,-0.985402212865,0.86585232559,0.0
4117,73,2017-10-15 13:50:28.769,36.78315625,-1.29038727,0.012,-0.014,0.0,4.00089856429,2.72675184807,-2.44140221287,0.86585232559,0.0
4118,73,2017-10-15 13:50:28.872,36.78315625,-1.29038727,0.009,-0.014,0.007,4.00089856429,3.65375184807,-3.88340221287,1.58685232559,0.0
4119,73,2017-10-15 13:50:28.976,36.78315625,-1.29038727,-0.005,0.02,-0.018,4.00089856429,3.13375184807,-1.80340221287,-0.28514767441,0.0
4121,73,2017-10-15 13:50:29.081,36.78314143,-1.29029446,-0.025,0.013,0.003,4.00089856429,0.508751848068,-0.438402212865,0.02985232559,0.0
4122,73,2017-10-15 13:50:29.184,36.78314143,-1.29029446,-0.017,-0.016,-0.002,4.00089856429,-1.24224815193,-2.08640221287,-0.17614767441,0.0
4123,73,2017-10-15 13:50:29.288,36.78314143,-1.29029446,0.017,-0.021,-0.004,4.00089856429,0.525751848068,-4.27040221287,-0.59214767441,0.0
4124,73,2017-10-15 13:50:29.391,36.78314143,-1.29029446,0.028,0.01,0.0,4.00089856429,3.40975184807,-3.24040221287,-0.59214767441,0.0
4125,73,2017-10-15 13:50:29.496,36.78314143,-1.29029446,0.004,0.022,0.006,4.00089856429,3.82975184807,-0.930402212865,0.03785232559,0.0
4126,73,2017-10-15 13:50:29.599,36.78314143,-1.29029446,-0.02,-0.013,0.013,4.00089856429,1.76975184807,-2.26940221287,1.37685232559,0.0
4127,73,2017-10-15 13:50:29.703,36.78314143,-1.29029446,-0.019,0.001,-0.014,4.00089856429,-0.206248151932,-2.16540221287,-0.07914767441,0.0
4128,73,2017-10-15 13:50:29.807,36.78314143,-1.29029446,0.002,0.0,0.011,4.00089856429,0.00175184806763,-2.16540221287,1.06485232559,0.0
4129,73,2017-10-15 13:50:29.911,36.78314143,-1.29029446,0.012,0.006,-0.016,4.00089856429,1.24975184807,-1.54140221287,-0.59914767441,0.0
4131,73,2017-10-15 13:50:30.014,36.78312396,-1.29019815,0.014,-0.009,-0.002,4.00089856429,2.69175184807,-2.46840221287,-0.80514767441,0.0
4132,73,2017-10-15 13:50:30.118,36.78312396,-1.29019815,0.01,-0.014,0.03,4.00089856429,3.73175184807,-3.92440221287,2.31485232559,0.0
4133,73,2017-10-15 13:50:30.222,36.78312396,-1.29019815,-0.018,0.01,-0.027,4.00089856429,1.85975184807,-2.88440221287,-0.49314767441,0.0
4134,73,2017-10-15 13:50:30.325,36.78312396,-1.29019815,-0.005,0.02,0.0,4.00089856429,1.34475184807,-0.824402212865,-0.49314767441,0.0
4135,73,2017-10-15 13:50:30.431,36.78312396,-1.29019815,-0.004,-0.016,-0.006,4.00089856429,0.920751848068,-2.52040221287,-1.12914767441,0.0
4136,73,2017-10-15 13:50:30.533,36.78312396,-1.29019815,0.013,-0.02,0.025,4.00089856429,2.24675184807,-4.56040221287,1.42085232559,0.0
4137,73,2017-10-15 13:50:30.637,36.78312396,-1.29019815,0.002,0.031,0.006,4.00089856429,2.45475184807,-1.33640221287,2.04485232559,0.0
4138,73,2017-10-15 13:50:30.741,36.78312396,-1.29019815,-0.011,0.014,-0.036,4.00089856429,1.31075184807,0.119597787135,-1.69914767441,0.0
4139,73,2017-10-15 13:50:30.846,36.78312396,-1.29019815,0.007,-0.052,0.008,4.00089856429,2.04575184807,-5.34040221287,-0.85914767441,0.0
4140,73,2017-10-15 13:50:30.949,36.78312396,-1.29019815,0.0,0.006,0.025,4.00089856429,2.04575184807,-4.72240221287,1.71585232559,0.0
4142,73,2017-10-15 13:50:31.051,36.78310617,-1.29010282,-0.01,0.043,0.009,4.00089856429,1.02575184807,-0.336402212865,2.63385232559,0.0
4143,73,2017-10-15 13:50:31.156,36.78310617,-1.29010282,0.011,0.01,0.049,4.00089856429,2.18075184807,0.713597787135,7.77885232559,0.0
4144,73,2017-10-15 13:50:31.261,36.78310617,-1.29010282,-0.011,-0.033,-0.057,4.00089856429,1.02575184807,-2.75140221287,1.79385232559,0.0
4145,73,2017-10-15 13:50:31.364,36.78310617,-1.29010282,0.007,-0.019,-0.015,4.00089856429,1.74675184807,-4.70840221287,0.24885232559,0.0
4146,73,2017-10-15 13:50:31.469,36.78310617,-1.29010282,0.005,0.033,-0.016,4.00089856429,2.27175184807,-1.24340221287,-1.43114767441,0.0
4147,73,2017-10-15 13:50:31.571,36.78310617,-1.29010282,-0.005,-0.001,-0.015,4.00089856429,1.76175184807,-1.34540221287,-2.96114767441,0.0
4148,73,2017-10-15 13:50:31.675,36.78310617,-1.29010282,0.003,-0.028,0.022,4.00089856429,2.07375184807,-4.25740221287,-0.67314767441,0.0
4149,73,2017-10-15 13:50:31.778,36.78310617,-1.29010282,-0.001,0.012,0.01,4.00089856429,1.97075184807,-3.02140221287,0.35685232559,0.0
4150,73,2017-10-15 13:50:31.884,36.78310617,-1.29010282,-0.003,0.027,0.018,4.00089856429,1.65275184807,-0.159402212865,2.26485232559,0.0
4151,73,2017-10-15 13:50:31.986,36.78310617,-1.29010282,-0.009,-0.007,-0.02,4.00089856429,0.734751848068,-0.873402212865,0.22485232559,0.0
4153,73,2017-10-15 13:50:32.090,36.78308962,-1.29001008,0.012,-0.025,0.013,4.00089856429,1.98275184807,-3.47340221287,1.57685232559,0.0
4154,73,2017-10-15 13:50:32.194,36.78308962,-1.29001008,0.006,0.011,-0.003,4.00089856429,2.60675184807,-2.32940221287,1.26485232559,0.0
4155,73,2017-10-15 13:50:32.298,36.78308962,-1.29001008,-0.008,0.027,0.008,4.00089856429,1.77475184807,0.478597787135,2.09685232559,0.0
4156,73,2017-10-15 13:50:32.401,36.78308962,-1.29001008,-0.018,-0.021,-0.018,4.00089856429,-0.0792481519324,-1.68440221287,0.24285232559,0.0
4157,73,2017-10-15 13:50:32.505,36.78308962,-1.29001008,0.014,-0.029,-0.004,4.00089856429,1.37675184807,-4.70040221287,-0.17314767441,0.0
4158,73,2017-10-15 13:50:32.609,36.78308962,-1.29001008,0.012,0.013,0.003,4.00089856429,2.62475184807,-3.34840221287,0.13885232559,0.0
4159,73,2017-10-15 13:50:32.712,36.78308962,-1.29001008,-0.004,0.036,-0.001,4.00089856429,2.21275184807,0.359597787135,0.03585232559,0.0
4160,73,2017-10-15 13:50:32.817,36.78308962,-1.29001008,-0.015,-0.003,0.016,4.00089856429,0.637751848068,0.0445977871346,1.71585232559,0.0
4161,73,2017-10-15 13:50:32.921,36.78308962,-1.29001008,0.005,-0.036,0.016,4.00089856429,1.15775184807,-3.69940221287,3.37985232559,0.0
4163,73,2017-10-15 13:50:33.028,36.78307835,-1.28991812,0.02,0.001,-0.017,4.00089856429,3.29775184807,-3.59240221287,1.56085232559,0.0
4164,73,2017-10-15 13:50:33.133,36.78307835,-1.28991812,-0.008,0.033,0.006,4.00089856429,2.45775184807,-0.127402212865,2.19085232559,0.0
4165,73,2017-10-15 13:50:33.238,36.78307835,-1.28991812,-0.014,-0.002,-0.01,4.00089856429,0.987751848068,-0.337402212865,1.14085232559,0.0
4166,73,2017-10-15 13:50:33.341,36.78307835,-1.28991812,-0.007,-0.026,0.001,4.00089856429,0.266751848068,-3.01540221287,1.24385232559,0.0
4167,73,2017-10-15 13:50:33.444,36.78307835,-1.28991812,0.013,-0.009,0.003,4.00089856429,1.60575184807,-3.94240221287,1.55285232559,0.0
4168,73,2017-10-15 13:50:33.548,36.78307835,-1.28991812,0.009,0.022,-0.033,4.00089856429,2.54175184807,-1.65440221287,-1.87914767441,0.0
