,Batch id, time, Longitude, Latitude, x, y, z,speedbump
7136,21,2017-09-25 18:57:02+00:00,36.76136582,-1.29784353,0.053,0.001,0.006,0.0
7137,21,2017-09-25 18:57:02+00:00,36.76136393,-1.29786512,0.053,0.001,0.006,0.0
7138,21,2017-09-25 18:57:02+00:00,36.76136393,-1.29786512,0.056,0.004,0.013,0.0
7139,21,2017-09-25 18:57:02+00:00,36.76136393,-1.29786512,0.057,0.003,0.016,0.0
7140,21,2017-09-25 18:57:02+00:00,36.76136393,-1.29786512,0.057,0.002,0.008,0.0
7141,21,2017-09-25 18:57:03+00:00,36.76136393,-1.29786512,0.054,0.003,0.01,0.0
7142,21,2017-09-25 18:57:03+00:00,36.76136393,-1.29786512,0.053,0.001,0.013,0.0
7143,21,2017-09-25 18:57:03+00:00,36.76136019,-1.29789139,0.053,0.001,0.013,0.0
7144,21,2017-09-25 18:57:03+00:00,36.76136019,-1.29789139,0.055,0.0,0.007,0.0
7145,21,2017-09-25 18:57:03+00:00,36.76136019,-1.29789139,0.057,0.003,0.012,0.0
7146,21,2017-09-25 18:57:03+00:00,36.76136019,-1.29789139,0.058,0.001,0.007,0.0
7147,21,2017-09-25 18:57:03+00:00,36.76136019,-1.29789139,0.052,0.002,0.005,0.0
7148,21,2017-09-25 18:57:04+00:00,36.76136019,-1.29789139,0.05,0.005,0.001,0.0
7149,21,2017-09-25 18:57:04+00:00,36.76136019,-1.29789139,0.052,0.005,0.01,0.0
7150,21,2017-09-25 18:57:04+00:00,36.76135906,-1.29792923,0.052,0.005,0.01,0.0
7151,21,2017-09-25 18:57:04+00:00,36.76135906,-1.29792923,0.057,0.003,0.005,0.0
7152,21,2017-09-25 18:57:04+00:00,36.76135906,-1.29792923,0.051,0.004,0.005,0.0
7153,21,2017-09-25 18:57:04+00:00,36.76135906,-1.29792923,0.049,0.002,0.001,0.0
7154,21,2017-09-25 18:57:05+00:00,36.76135906,-1.29792923,0.051,0.006,0.0,0.0
7155,21,2017-09-25 18:57:05+00:00,36.76135906,-1.29792923,0.061,0.005,0.006,0.0
7156,21,2017-09-25 18:57:05+00:00,36.76135906,-1.29792923,0.054,0.001,0.001,0.0
7157,21,2017-09-25 18:57:05+00:00,36.76135748,-1.29796906,0.054,0.001,0.001,0.0
7158,21,2017-09-25 18:57:05+00:00,36.76135748,-1.29796906,0.053,0.0,0.001,0.0
7159,21,2017-09-25 18:57:05+00:00,36.76135748,-1.29796906,0.058,0.003,0.003,0.0
7160,21,2017-09-25 18:57:05+00:00,36.76135748,-1.29796906,0.06,0.009,0.01,0.0
7161,21,2017-09-25 18:57:06+00:00,36.76135748,-1.29796906,0.039,0.006,0.008,0.0
7162,21,2017-09-25 18:57:06+00:00,36.76135748,-1.29796906,0.059,0.0,0.003,0.0
7163,21,2017-09-25 18:57:06+00:00,36.7613565,-1.29801329,0.059,0.0,0.003,0.0
7164,21,2017-09-25 18:57:06+00:00,36.7613565,-1.29801329,0.068,0.002,0.001,0.0
7165,21,2017-09-25 18:57:06+00:00,36.7613565,-1.29801329,0.042,0.003,0.006,0.0
7166,21,2017-09-25 18:57:06+00:00,36.7613565,-1.29801329,0.053,0.007,0.009,0.0
7167,21,2017-09-25 18:57:06+00:00,36.7613565,-1.29801329,0.059,0.006,0.002,0.0
7168,21,2017-09-25 18:57:07+00:00,36.7613565,-1.29801329,0.05,0.003,0.004,0.0
7169,21,2017-09-25 18:57:07+00:00,36.7613565,-1.29801329,0.056,0.006,0.002,0.0
7170,21,2017-09-25 18:57:07+00:00,36.76135303,-1.29806058,0.056,0.006,0.002,0.0
7171,21,2017-09-25 18:57:07+00:00,36.76135303,-1.29806058,0.056,0.003,0.003,0.0
7172,21,2017-09-25 18:57:07+00:00,36.76135303,-1.29806058,0.06,0.007,0.001,0.0
7173,21,2017-09-25 18:57:07+00:00,36.76135303,-1.29806058,0.048,0.0,0.006,0.0
7174,21,2017-09-25 18:57:08+00:00,36.76135303,-1.29806058,0.054,0.002,0.001,0.0
7175,21,2017-09-25 18:57:08+00:00,36.76135303,-1.29806058,0.061,0.008,0.001,0.0
7176,21,2017-09-25 18:57:08+00:00,36.76135198,-1.29810117,0.061,0.008,0.001,0.0
7177,21,2017-09-25 18:57:08+00:00,36.76135198,-1.29810117,0.045,0.005,0.005,0.0
7178,21,2017-09-25 18:57:08+00:00,36.76135198,-1.29810117,0.051,0.002,0.008,0.0
7179,21,2017-09-25 18:57:08+00:00,36.76135198,-1.29810117,0.066,0.002,0.005,0.0
7180,21,2017-09-25 18:57:08+00:00,36.76135198,-1.29810117,0.054,0.01,0.006,0.0
7181,21,2017-09-25 18:57:09+00:00,36.76135198,-1.29810117,0.054,0.007,0.002,0.0
7182,21,2017-09-25 18:57:09+00:00,36.76135198,-1.29810117,0.055,0.004,0.005,0.0
7183,21,2017-09-25 18:57:09+00:00,36.76134979,-1.29813327,0.055,0.004,0.005,0.0
7184,21,2017-09-25 18:57:09+00:00,36.76134979,-1.29813327,0.055,0.003,0.002,0.0
7185,21,2017-09-25 18:57:09+00:00,36.76134979,-1.29813327,0.054,0.006,0.009,0.0
7186,21,2017-09-25 18:57:09+00:00,36.76134979,-1.29813327,0.054,0.004,0.003,0.0
7187,21,2017-09-25 18:57:10+00:00,36.76134979,-1.29813327,0.054,0.002,0.006,0.0
7188,21,2017-09-25 18:57:10+00:00,36.76134979,-1.29813327,0.056,0.008,0.004,0.0
7189,21,2017-09-25 18:57:10+00:00,36.76134325,-1.29816757,0.056,0.008,0.004,0.0
7190,21,2017-09-25 18:57:10+00:00,36.76134325,-1.29816757,0.055,0.011,0.0,0.0
7191,21,2017-09-25 18:57:10+00:00,36.76134325,-1.29816757,0.058,0.015,0.001,0.0
7192,21,2017-09-25 18:57:10+00:00,36.76134325,-1.29816757,0.054,0.007,0.001,0.0
7193,21,2017-09-25 18:57:10+00:00,36.76134325,-1.29816757,0.055,0.0,0.003,0.0
7194,21,2017-09-25 18:57:11+00:00,36.76134325,-1.29816757,0.053,0.001,0.0,0.0
7195,21,2017-09-25 18:57:11+00:00,36.76134325,-1.29816757,0.059,0.005,0.003,0.0
7196,21,2017-09-25 18:57:11+00:00,36.7613293,-1.29820155,0.059,0.005,0.003,0.0
7197,21,2017-09-25 18:57:11+00:00,36.7613293,-1.29820155,0.055,0.007,0.004,0.0
7198,21,2017-09-25 18:57:11+00:00,36.7613293,-1.29820155,0.057,0.003,0.0,0.0
7199,21,2017-09-25 18:57:11+00:00,36.7613293,-1.29820155,0.053,0.004,0.0,0.0
7200,21,2017-09-25 18:57:12+00:00,36.7613293,-1.29820155,0.051,0.007,0.001,0.0
7201,21,2017-09-25 18:57:12+00:00,36.7613293,-1.29820155,0.062,0.001,0.004,0.0
7202,21,2017-09-25 18:57:12+00:00,36.7613143,-1.29822509,0.062,0.001,0.004,0.0
7203,21,2017-09-25 18:57:12+00:00,36.7613143,-1.29822509,0.051,0.002,0.009,0.0
7204,21,2017-09-25 18:57:12+00:00,36.7613143,-1.29822509,0.049,0.001,0.005,0.0
7205,21,2017-09-25 18:57:12+00:00,36.7613143,-1.29822509,0.055,0.001,0.003,0.0
7206,21,2017-09-25 18:57:12+00:00,36.7613143,-1.29822509,0.055,0.0,0.002,0.0
7207,21,2017-09-25 18:57:13+00:00,36.7613143,-1.29822509,0.052,0.002,0.001,0.0
7208,21,2017-09-25 18:57:13+00:00,36.7613143,-1.29822509,0.055,0.008,0.005,0.0
7209,21,2017-09-25 18:57:13+00:00,36.76129879,-1.29823663,0.055,0.008,0.005,0.0
7210,21,2017-09-25 18:57:13+00:00,36.76129879,-1.29823663,0.063,0.005,0.001,0.0
7211,21,2017-09-25 18:57:13+00:00,36.76129879,-1.29823663,0.053,0.007,0.002,0.0
7212,21,2017-09-25 18:57:13+00:00,36.76129879,-1.29823663,0.054,0.0,0.003,0.0
7213,21,2017-09-25 18:57:13+00:00,36.76129879,-1.29823663,0.066,0.014,0.001,0.0
7214,21,2017-09-25 18:57:14+00:00,36.76129879,-1.29823663,0.048,0.002,0.002,0.0
7215,21,2017-09-25 18:57:14+00:00,36.76129879,-1.29823663,0.053,0.003,0.002,0.0
7216,21,2017-09-25 18:57:14+00:00,36.76128122,-1.29824269,0.053,0.003,0.002,0.0
7217,21,2017-09-25 18:57:14+00:00,36.76128122,-1.29824269,0.064,0.003,0.003,0.0
7218,21,2017-09-25 18:57:14+00:00,36.76128122,-1.29824269,0.048,0.005,0.001,0.0
7219,21,2017-09-25 18:57:14+00:00,36.76128122,-1.29824269,0.052,0.002,0.002,0.0
7220,21,2017-09-25 18:57:15+00:00,36.76128122,-1.29824269,0.062,0.011,0.013,0.0
7221,21,2017-09-25 18:57:15+00:00,36.76128122,-1.29824269,0.053,0.003,0.008,0.0
7222,21,2017-09-25 18:57:15+00:00,36.76126246,-1.29823981,0.053,0.003,0.008,0.0
7223,21,2017-09-25 18:57:15+00:00,36.76126246,-1.29823981,0.051,0.004,0.001,0.0
7224,21,2017-09-25 18:57:15+00:00,36.76126246,-1.29823981,0.053,0.0,0.007,0.0
7225,21,2017-09-25 18:57:15+00:00,36.76126246,-1.29823981,0.053,0.003,0.003,0.0
7226,21,2017-09-25 18:57:15+00:00,36.76126246,-1.29823981,0.059,0.001,0.001,0.0
7227,21,2017-09-25 18:57:16+00:00,36.76126246,-1.29823981,0.051,0.005,0.001,0.0
7228,21,2017-09-25 18:57:16+00:00,36.76126246,-1.29823981,0.053,0.006,0.002,0.0
7229,21,2017-09-25 18:57:16+00:00,36.76125236,-1.29823336,0.053,0.006,0.002,0.0
7230,21,2017-09-25 18:57:16+00:00,36.76125236,-1.29823336,0.056,0.003,0.001,0.0
7231,21,2017-09-25 18:57:16+00:00,36.76125236,-1.29823336,0.053,0.0,0.001,0.0
7232,21,2017-09-25 18:57:16+00:00,36.76125236,-1.29823336,0.056,0.003,0.001,0.0
7233,21,2017-09-25 18:57:17+00:00,36.76125236,-1.29823336,0.055,0.007,0.007,0.0
7234,21,2017-09-25 18:57:17+00:00,36.76125236,-1.29823336,0.054,0.006,0.007,0.0
7235,21,2017-09-25 18:57:17+00:00,36.76124588,-1.29823156,0.054,0.006,0.007,0.0
7236,21,2017-09-25 18:57:17+00:00,36.76124588,-1.29823156,0.057,0.001,0.006,0.0
7237,21,2017-09-25 18:57:17+00:00,36.76124588,-1.29823156,0.054,0.0,0.005,0.0
7238,21,2017-09-25 18:57:17+00:00,36.76124588,-1.29823156,0.055,0.002,0.003,0.0
7239,21,2017-09-25 18:57:17+00:00,36.76124588,-1.29823156,0.054,0.001,0.003,0.0
7240,21,2017-09-25 18:57:18+00:00,36.76124588,-1.29823156,0.055,0.002,0.003,0.0
7241,21,2017-09-25 18:57:18+00:00,36.76124588,-1.29823156,0.054,0.002,0.003,0.0
7242,21,2017-09-25 18:57:18+00:00,36.76123695,-1.29823104,0.054,0.002,0.003,0.0
7243,21,2017-09-25 18:57:18+00:00,36.76123695,-1.29823104,0.056,0.001,0.003,0.0
7244,21,2017-09-25 18:57:18+00:00,36.76123695,-1.29823104,0.056,0.002,0.001,0.0
7245,21,2017-09-25 18:57:18+00:00,36.76123695,-1.29823104,0.054,0.002,0.002,0.0
7246,21,2017-09-25 18:57:19+00:00,36.76123695,-1.29823104,0.055,0.001,0.0,0.0
7247,21,2017-09-25 18:57:19+00:00,36.76123695,-1.29823104,0.056,0.002,0.001,0.0
7248,21,2017-09-25 18:57:19+00:00,36.76123057,-1.29823184,0.056,0.002,0.001,0.0
7249,21,2017-09-25 18:57:19+00:00,36.76123057,-1.29823184,0.055,0.001,0.001,0.0
7250,21,2017-09-25 18:57:19+00:00,36.76123057,-1.29823184,0.054,0.001,0.001,0.0
7251,21,2017-09-25 18:57:19+00:00,36.76123057,-1.29823184,0.055,0.001,0.004,0.0
7252,21,2017-09-25 18:57:19+00:00,36.76123057,-1.29823184,0.055,0.002,0.004,0.0
7253,21,2017-09-25 18:57:20+00:00,36.76123057,-1.29823184,0.057,0.001,0.001,0.0
7254,21,2017-09-25 18:57:20+00:00,36.76123057,-1.29823184,0.052,0.001,0.004,0.0
7255,21,2017-09-25 18:57:20+00:00,36.76123154,-1.29823203,0.052,0.001,0.004,0.0
7256,21,2017-09-25 18:57:20+00:00,36.76123154,-1.29823203,0.056,0.002,0.002,0.0
7257,21,2017-09-25 18:57:20+00:00,36.76123154,-1.29823203,0.055,0.002,0.001,0.0
7258,21,2017-09-25 18:57:20+00:00,36.76123154,-1.29823203,0.054,0.002,0.0,0.0
7259,21,2017-09-25 18:57:20+00:00,36.76123154,-1.29823203,0.055,0.002,0.0,0.0
7260,21,2017-09-25 18:57:21+00:00,36.76123154,-1.29823203,0.055,0.002,0.001,0.0
7261,21,2017-09-25 18:57:21+00:00,36.76123154,-1.29823203,0.053,0.003,0.004,0.0
7262,21,2017-09-25 18:57:21+00:00,36.76123845,-1.29823508,0.053,0.003,0.004,0.0
7263,21,2017-09-25 18:57:21+00:00,36.76123845,-1.29823508,0.056,0.002,0.001,0.0
7264,21,2017-09-25 18:57:21+00:00,36.76123845,-1.29823508,0.055,0.001,0.002,0.0
7265,21,2017-09-25 18:57:21+00:00,36.76123845,-1.29823508,0.054,0.002,0.001,0.0
7266,21,2017-09-25 18:57:22+00:00,36.76123845,-1.29823508,0.055,0.002,0.001,0.0
7267,21,2017-09-25 18:57:22+00:00,36.76123845,-1.29823508,0.054,0.002,0.001,0.0
7268,21,2017-09-25 18:57:22+00:00,36.7612393,-1.29823495,0.054,0.002,0.001,0.0
7269,21,2017-09-25 18:57:22+00:00,36.7612393,-1.29823495,0.055,0.002,0.003,0.0
7270,21,2017-09-25 18:57:22+00:00,36.7612393,-1.29823495,0.056,0.001,0.004,0.0
7271,21,2017-09-25 18:57:22+00:00,36.7612393,-1.29823495,0.055,0.001,0.004,0.0
7272,21,2017-09-25 18:57:22+00:00,36.7612393,-1.29823495,0.054,0.001,0.004,0.0
7273,21,2017-09-25 18:57:23+00:00,36.7612393,-1.29823495,0.055,0.001,0.002,0.0
7274,21,2017-09-25 18:57:23+00:00,36.7612393,-1.29823495,0.053,0.002,0.001,0.0
7275,21,2017-09-25 18:57:23+00:00,36.76124514,-1.29823511,0.053,0.002,0.001,0.0
7276,21,2017-09-25 18:57:23+00:00,36.76124514,-1.29823511,0.055,0.001,0.0,0.0
7277,21,2017-09-25 18:57:23+00:00,36.76124514,-1.29823511,0.055,0.002,0.0,0.0
7278,21,2017-09-25 18:57:23+00:00,36.76124514,-1.29823511,0.055,0.002,0.001,0.0
7279,21,2017-09-25 18:57:24+00:00,36.76124514,-1.29823511,0.054,0.002,0.0,0.0
7280,21,2017-09-25 18:57:24+00:00,36.76124514,-1.29823511,0.054,0.002,0.001,0.0
7281,21,2017-09-25 18:57:24+00:00,36.76125633,-1.29823659,0.054,0.002,0.001,0.0
7282,21,2017-09-25 18:57:24+00:00,36.76125633,-1.29823659,0.055,0.002,0.002,0.0
7283,21,2017-09-25 18:57:24+00:00,36.76125633,-1.29823659,0.054,0.002,0.002,0.0
7284,21,2017-09-25 18:57:24+00:00,36.76125633,-1.29823659,0.053,0.001,0.005,0.0
7285,21,2017-09-25 18:57:24+00:00,36.76125633,-1.29823659,0.055,0.002,0.006,0.0
7286,21,2017-09-25 18:57:25+00:00,36.76125633,-1.29823659,0.053,0.001,0.003,0.0
7287,21,2017-09-25 18:57:25+00:00,36.76125633,-1.29823659,0.055,0.006,0.003,0.0
7288,21,2017-09-25 18:57:25+00:00,36.76126441,-1.29823406,0.055,0.006,0.003,0.0
7289,21,2017-09-25 18:57:25+00:00,36.76126441,-1.29823406,0.055,0.0,0.0,0.0
7290,21,2017-09-25 18:57:25+00:00,36.76126441,-1.29823406,0.058,0.004,0.003,0.0
7291,21,2017-09-25 18:57:25+00:00,36.76126441,-1.29823406,0.061,0.009,0.003,0.0
7292,21,2017-09-25 18:57:26+00:00,36.76126441,-1.29823406,0.049,0.0,0.003,0.0
7293,21,2017-09-25 18:57:26+00:00,36.76126441,-1.29823406,0.05,0.011,0.001,0.0
7294,21,2017-09-25 18:57:26+00:00,36.76127881,-1.29823634,0.05,0.011,0.001,0.0
7295,21,2017-09-25 18:57:26+00:00,36.76127881,-1.29823634,0.065,0.003,0.003,0.0
7296,21,2017-09-25 18:57:26+00:00,36.76127881,-1.29823634,0.053,0.0,0.004,0.0
7297,21,2017-09-25 18:57:26+00:00,36.76127881,-1.29823634,0.05,0.003,0.001,0.0
7298,21,2017-09-25 18:57:26+00:00,36.76127881,-1.29823634,0.059,0.0,0.004,0.0
7299,21,2017-09-25 18:57:27+00:00,36.76127881,-1.29823634,0.056,0.001,0.005,0.0
7300,21,2017-09-25 18:57:27+00:00,36.76127881,-1.29823634,0.052,0.013,0.001,0.0
7301,21,2017-09-25 18:57:27+00:00,36.76128923,-1.29823192,0.052,0.013,0.001,0.0
7302,21,2017-09-25 18:57:27+00:00,36.76128923,-1.29823192,0.059,0.004,0.002,0.0
7303,21,2017-09-25 18:57:27+00:00,36.76128923,-1.29823192,0.058,0.007,0.001,0.0
7304,21,2017-09-25 18:57:27+00:00,36.76128923,-1.29823192,0.047,0.002,0.002,0.0
7305,21,2017-09-25 18:57:27+00:00,36.76128923,-1.29823192,0.066,0.006,0.004,0.0
7306,21,2017-09-25 18:57:28+00:00,36.76128923,-1.29823192,0.055,0.01,0.005,0.0
7307,21,2017-09-25 18:57:28+00:00,36.76128923,-1.29823192,0.044,0.009,0.005,0.0
7308,21,2017-09-25 18:57:28+00:00,36.7613026,-1.29823077,0.044,0.009,0.005,0.0
7309,21,2017-09-25 18:57:28+00:00,36.7613026,-1.29823077,0.056,0.006,0.006,0.0
7310,21,2017-09-25 18:57:28+00:00,36.7613026,-1.29823077,0.06,0.002,0.006,0.0
7311,21,2017-09-25 18:57:28+00:00,36.7613026,-1.29823077,0.049,0.003,0.008,0.0
7312,21,2017-09-25 18:57:29+00:00,36.7613026,-1.29823077,0.057,0.0,0.003,0.0
7313,21,2017-09-25 18:57:29+00:00,36.7613026,-1.29823077,0.06,0.003,0.0,0.0
7314,21,2017-09-25 18:57:29+00:00,36.76130677,-1.29823305,0.06,0.003,0.0,0.0
7315,21,2017-09-25 18:57:29+00:00,36.76130677,-1.29823305,0.049,0.003,0.003,0.0
7316,21,2017-09-25 18:57:29+00:00,36.76130677,-1.29823305,0.056,0.002,0.004,0.0
7317,21,2017-09-25 18:57:29+00:00,36.76130677,-1.29823305,0.057,0.003,0.004,0.0
7318,21,2017-09-25 18:57:29+00:00,36.76130677,-1.29823305,0.052,0.002,0.003,0.0
7319,21,2017-09-25 18:57:30+00:00,36.76130677,-1.29823305,0.056,0.001,0.005,0.0
7320,21,2017-09-25 18:57:30+00:00,36.76130677,-1.29823305,0.054,0.0,0.004,0.0
7321,21,2017-09-25 18:57:30+00:00,36.76130381,-1.29823614,0.054,0.0,0.004,0.0
7322,21,2017-09-25 18:57:30+00:00,36.76130381,-1.29823614,0.057,0.002,0.01,0.0
7323,21,2017-09-25 18:57:30+00:00,36.76130381,-1.29823614,0.056,0.003,0.008,0.0
7324,21,2017-09-25 18:57:30+00:00,36.76130381,-1.29823614,0.054,0.003,0.007,0.0
7325,21,2017-09-25 18:57:31+00:00,36.76130381,-1.29823614,0.057,0.003,0.003,0.0
7326,21,2017-09-25 18:57:31+00:00,36.76130381,-1.29823614,0.059,0.004,0.001,0.0
7327,21,2017-09-25 18:57:31+00:00,36.76130295,-1.29822715,0.059,0.004,0.001,0.0
7328,21,2017-09-25 18:57:31+00:00,36.76130295,-1.29822715,0.054,0.007,0.003,0.0
7329,21,2017-09-25 18:57:31+00:00,36.76130295,-1.29822715,0.047,0.004,0.006,0.0
7330,21,2017-09-25 18:57:31+00:00,36.76130295,-1.29822715,0.056,0.004,0.004,0.0
7331,21,2017-09-25 18:57:31+00:00,36.76130295,-1.29822715,0.062,0.001,0.004,0.0
7332,21,2017-09-25 18:57:32+00:00,36.76130295,-1.29822715,0.05,0.0,0.008,0.0
7333,21,2017-09-25 18:57:32+00:00,36.76130295,-1.29822715,0.056,0.002,0.003,0.0
7334,21,2017-09-25 18:57:32+00:00,36.76130572,-1.29820691,0.056,0.002,0.003,0.0
7335,21,2017-09-25 18:57:32+00:00,36.76130572,-1.29820691,0.058,0.005,0.013,0.0
7336,21,2017-09-25 18:57:32+00:00,36.76130572,-1.29820691,0.052,0.002,0.009,0.0
7337,21,2017-09-25 18:57:32+00:00,36.76130572,-1.29820691,0.059,0.011,0.018,0.0
7338,21,2017-09-25 18:57:33+00:00,36.76130572,-1.29820691,0.057,0.0,0.01,0.0
7339,21,2017-09-25 18:57:33+00:00,36.76130572,-1.29820691,0.049,0.007,0.003,0.0
7340,21,2017-09-25 18:57:33+00:00,36.76131325,-1.29818029,0.049,0.007,0.003,0.0
7341,21,2017-09-25 18:57:33+00:00,36.76131325,-1.29818029,0.048,0.005,0.006,0.0
7342,21,2017-09-25 18:57:33+00:00,36.76131325,-1.29818029,0.054,0.005,0.008,0.0
7343,21,2017-09-25 18:57:33+00:00,36.76131325,-1.29818029,0.062,0.005,0.009,0.0
7344,21,2017-09-25 18:57:33+00:00,36.76131325,-1.29818029,0.049,0.002,0.008,0.0
7345,21,2017-09-25 18:57:34+00:00,36.76131325,-1.29818029,0.059,0.005,0.001,0.0
7346,21,2017-09-25 18:57:34+00:00,36.76131325,-1.29818029,0.049,0.002,0.012,0.0
7347,21,2017-09-25 18:57:34+00:00,36.76131723,-1.29814601,0.049,0.002,0.012,0.0
7348,21,2017-09-25 18:57:34+00:00,36.76131723,-1.29814601,0.066,0.003,0.009,0.0
7349,21,2017-09-25 18:57:34+00:00,36.76131723,-1.29814601,0.065,0.005,0.006,0.0
7350,21,2017-09-25 18:57:34+00:00,36.76131723,-1.29814601,0.028,0.006,0.001,0.0
7351,21,2017-09-25 18:57:34+00:00,36.76131723,-1.29814601,0.067,0.002,0.0,0.0
7352,21,2017-09-25 18:57:35+00:00,36.76131723,-1.29814601,0.072,0.001,0.003,0.0
7353,21,2017-09-25 18:57:35+00:00,36.76132199,-1.29809845,0.072,0.001,0.003,0.0
7354,21,2017-09-25 18:57:35+00:00,36.76132199,-1.29809845,0.029,0.001,0.008,0.0
7355,21,2017-09-25 18:57:35+00:00,36.76132199,-1.29809845,0.057,0.006,0.006,0.0
7356,21,2017-09-25 18:57:35+00:00,36.76132199,-1.29809845,0.068,0.011,0.001,0.0
7357,21,2017-09-25 18:57:35+00:00,36.76132199,-1.29809845,0.04,0.008,0.001,0.0
7358,21,2017-09-25 18:57:36+00:00,36.76132199,-1.29809845,0.056,0.003,0.009,0.0
7359,21,2017-09-25 18:57:36+00:00,36.76132199,-1.29809845,0.067,0.002,0.0,0.0
7360,21,2017-09-25 18:57:36+00:00,36.76132512,-1.29804767,0.067,0.002,0.0,0.0
7361,21,2017-09-25 18:57:36+00:00,36.76132512,-1.29804767,0.033,0.003,0.001,0.0
7362,21,2017-09-25 18:57:36+00:00,36.76132512,-1.29804767,0.041,0.003,0.009,0.0
7363,21,2017-09-25 18:57:36+00:00,36.76132512,-1.29804767,0.08,0.011,0.004,0.0
7364,21,2017-09-25 18:57:36+00:00,36.76132512,-1.29804767,0.053,0.003,0.014,0.0
7365,21,2017-09-25 18:57:37+00:00,36.76132512,-1.29804767,0.049,0.001,0.008,0.0
7366,21,2017-09-25 18:57:37+00:00,36.76132512,-1.29804767,0.074,0.004,0.013,0.0
7367,21,2017-09-25 18:57:37+00:00,36.76132544,-1.29798776,0.074,0.004,0.013,0.0
7368,21,2017-09-25 18:57:37+00:00,36.76132544,-1.29798776,0.05,0.001,0.01,0.0
7369,21,2017-09-25 18:57:37+00:00,36.76132544,-1.29798776,0.047,0.006,0.01,0.0
7370,21,2017-09-25 18:57:37+00:00,36.76132544,-1.29798776,0.068,0.005,0.003,0.0
7371,21,2017-09-25 18:57:38+00:00,36.76132544,-1.29798776,0.045,0.006,0.012,0.0
7372,21,2017-09-25 18:57:38+00:00,36.76132544,-1.29798776,0.05,0.003,0.006,0.0
7373,21,2017-09-25 18:57:38+00:00,36.76132512,-1.29792201,0.05,0.003,0.006,0.0
7374,21,2017-09-25 18:57:38+00:00,36.76132512,-1.29792201,0.065,0.002,0.004,0.0
7375,21,2017-09-25 18:57:38+00:00,36.76132512,-1.29792201,0.047,0.002,0.002,0.0
7376,21,2017-09-25 18:57:38+00:00,36.76132512,-1.29792201,0.046,0.01,0.006,0.0
7377,21,2017-09-25 18:57:38+00:00,36.76132512,-1.29792201,0.073,0.003,0.003,0.0
7378,21,2017-09-25 18:57:39+00:00,36.76132512,-1.29792201,0.058,0.004,0.002,0.0
7379,21,2017-09-25 18:57:39+00:00,36.76132512,-1.29792201,0.041,0.011,0.015,0.0
7380,21,2017-09-25 18:57:39+00:00,36.76132541,-1.29784972,0.041,0.011,0.015,0.0
7381,21,2017-09-25 18:57:39+00:00,36.76132541,-1.29784972,0.043,0.005,0.017,0.0
7382,21,2017-09-25 18:57:39+00:00,36.76132541,-1.29784972,0.073,0.005,0.007,0.0
7383,21,2017-09-25 18:57:39+00:00,36.76132541,-1.29784972,0.067,0.013,0.005,0.0
7384,21,2017-09-25 18:57:40+00:00,36.76132541,-1.29784972,0.04,0.027,0.009,0.0
7385,21,2017-09-25 18:57:40+00:00,36.76132541,-1.29784972,0.027,0.023,0.002,0.0
7386,21,2017-09-25 18:57:40+00:00,36.7613297,-1.29777529,0.027,0.023,0.002,0.0
7387,21,2017-09-25 18:57:40+00:00,36.7613297,-1.29777529,0.095,0.005,0.001,0.0
7388,21,2017-09-25 18:57:40+00:00,36.7613297,-1.29777529,0.028,0.004,0.009,0.0
7389,21,2017-09-25 18:57:40+00:00,36.7613297,-1.29777529,0.046,0.008,0.004,0.0
7390,21,2017-09-25 18:57:40+00:00,36.7613297,-1.29777529,0.095,0.003,0.012,0.0
7391,21,2017-09-25 18:57:41+00:00,36.7613297,-1.29777529,0.052,0.01,0.006,0.0
7392,21,2017-09-25 18:57:41+00:00,36.7613297,-1.29777529,0.016,0.004,0.013,0.0
7393,21,2017-09-25 18:57:41+00:00,36.76133527,-1.29769849,0.016,0.004,0.013,0.0
7394,21,2017-09-25 18:57:41+00:00,36.76133527,-1.29769849,0.075,0.007,0.002,0.0
7395,21,2017-09-25 18:57:41+00:00,36.76133527,-1.29769849,0.07,0.001,0.01,0.0
7396,21,2017-09-25 18:57:41+00:00,36.76133527,-1.29769849,0.03,0.004,0.0,0.0
7397,21,2017-09-25 18:57:42+00:00,36.76133527,-1.29769849,0.053,0.012,0.002,0.0
7398,21,2017-09-25 18:57:42+00:00,36.76133527,-1.29769849,0.074,0.011,0.006,0.0
7399,21,2017-09-25 18:57:42+00:00,36.76133527,-1.29769849,0.039,0.005,0.002,0.0
7400,21,2017-09-25 18:57:42+00:00,36.76134391,-1.29762224,0.039,0.005,0.002,0.0
7401,21,2017-09-25 18:57:42+00:00,36.76134391,-1.29762224,0.026,0.005,0.002,0.0
7402,21,2017-09-25 18:57:42+00:00,36.76134391,-1.29762224,0.086,0.016,0.013,0.0
7403,21,2017-09-25 18:57:42+00:00,36.76134391,-1.29762224,0.081,0.009,0.006,0.0
7404,21,2017-09-25 18:57:43+00:00,36.76134391,-1.29762224,0.02,0.007,0.001,0.0
7405,21,2017-09-25 18:57:43+00:00,36.76134391,-1.29762224,0.041,0.003,0.002,0.0
7406,21,2017-09-25 18:57:43+00:00,36.76134537,-1.29755171,0.041,0.003,0.002,0.0
7407,21,2017-09-25 18:57:43+00:00,36.76134537,-1.29755171,0.11,0.007,0.002,0.0
7408,21,2017-09-25 18:57:43+00:00,36.76134537,-1.29755171,0.074,0.014,0.004,0.0
