"","X","Batch_id","time","Longitude","Latitude","x","y","z","velocity","x_raw","y_raw","z_raw","label","x_ratio_speed","x_ratio_z"
"12099",13300,75,"2017-10-15 15:22:09.096",36.77843783,-1.28964488,0,0.017,-0.004,3.94518382135,-0.919147157961,4.33377861658,-1.42003898802,0,-0.23297955167181,0.647268959313992
"12100",13301,75,"2017-10-15 15:22:09.199",36.77843783,-1.28964488,-0.004,-0.021,-0.033,3.94518382135,-1.33114715796,2.17077861658,-4.81903898802,0,-0.337410680525526,0.27622668363323
"12101",13302,75,"2017-10-15 15:22:09.303",36.77843783,-1.28964488,0.037,-0.06,0.029,3.94518382135,2.51685284204,-4.06922138342,-1.80303898802,0,0.637955785081457,-1.39589485239244
"12102",13303,75,"2017-10-15 15:22:09.407",36.77843783,-1.28964488,-0.013,0.009,-0.009,3.94518382135,1.16485284204,-3.13322138342,-2.73903898802,0,0.295259459327652,-0.425277934025339
"12103",13304,75,"2017-10-15 15:22:09.510",36.77843783,-1.28964488,-0.002,0.02,0.01,3.94518382135,0.958852842039,-1.07322138342,-1.70903898802,0,0.243043894900413,-0.561047962486728
"12104",13305,75,"2017-10-15 15:22:09.614",36.77843783,-1.28964488,-0.015,0.043,-0.028,3.94518382135,-0.601147157961,3.39877861658,-4.62103898802,0,-0.152374942507823,0.130089176810555
"12105",13306,75,"2017-10-15 15:22:09.718",36.77843783,-1.28964488,-0.022,0.011,0.02,3.94518382135,-2.88914715796,4.54277861658,-2.54103898802,0,-0.732322570706316,1.13699442298256
"12106",13307,75,"2017-10-15 15:22:09.821",36.77843783,-1.28964488,0.028,-0.065,0.026,3.94518382135,-0.00514715796122,-2.15222138342,0.136961011979,0,-0.00130466872883472,-0.0375811910765467
"12107",13308,75,"2017-10-15 15:22:09.925",36.77843783,-1.28964488,0.004,-0.018,0.014,3.94518382135,0.410852842039,-4.02422138342,1.59296101198,0,0.104140354580084,0.257917701029181
"12108",13310,75,"2017-10-15 15:22:10.029",36.77836552,-1.28968571,0.011,0.03,-0.019,3.94518382135,1.55485284204,-0.904221383421,-0.383038988021,0,0.394114168679711,-4.05925477736161
"12109",13311,75,"2017-10-15 15:22:10.134",36.77836552,-1.28968571,-0.049,0.064,-0.017,3.94518382135,-3.59014715796,5.81577861658,-2.16803898802,0,-0.910007573926299,1.65594215685151
"12110",13312,75,"2017-10-15 15:22:10.237",36.77836552,-1.28968571,-0.004,-0.039,0.015,3.94518382135,-4.00214715796,1.79877861658,-0.623038988021,0,-1.01443870278027,6.4235902325668
"12111",13313,75,"2017-10-15 15:22:10.341",36.77836552,-1.28968571,0.03,-0.075,0.015,3.94518382135,-0.882147157961,-6.00122138342,0.936961011979,0,-0.22360102796405,-0.94149825519183
"12112",13314,75,"2017-10-15 15:22:10.444",36.77836552,-1.28968571,-0.009,0.065,-0.004,3.94518382135,-1.80914715796,0.693778616579,0.524961011979,0,-0.458571067885229,-3.44625051513801
"12113",13315,75,"2017-10-15 15:22:10.549",36.77836552,-1.28968571,-0.017,0.07,-0.022,3.94518382135,-3.59414715796,8.04377861658,-1.78503898802,0,-0.911021468381192,2.01348384101498
"12114",13316,75,"2017-10-15 15:22:10.652",36.77836552,-1.28968571,0.012,-0.096,0.02,3.94518382135,-2.35814715796,-1.84422138342,0.274961011979,0,-0.597728081819282,-8.57629647558943
"12115",13317,75,"2017-10-15 15:22:10.756",36.77836552,-1.28968571,0.027,-0.04,0.024,3.94518382135,0.449852842039,-6.00422138342,2.77096101198,0,0.11402582551529,0.162345424599661
"12116",13318,75,"2017-10-15 15:22:10.859",36.77836552,-1.28968571,-0.01,0.072,-0.034,3.94518382135,-0.580147157961,1.41177861658,-0.731038988021,0,-0.147051996619635,0.793592636600026
"12117",13319,75,"2017-10-15 15:22:10.964",36.77836552,-1.28968571,-0.02,0.038,-0.003,3.94518382135,-2.68014715796,5.40177861658,-1.04603898802,0,-0.679346585438161,2.56218667626637
"12118",13321,75,"2017-10-15 15:22:11.067",36.77828957,-1.2897259,0.019,-0.074,0.024,3.94518382135,-0.723147157961,-2.22022138342,1.42596101198,0,-0.183298723382057,-0.5071296843922
"12119",13322,75,"2017-10-15 15:22:11.171",36.77828957,-1.2897259,0.023,-0.032,0.012,3.94518382135,1.66885284204,-5.54822138342,2.67396101198,0,0.423010160644159,0.624112630873498
"12120",13323,75,"2017-10-15 15:22:11.275",36.77828957,-1.2897259,-0.023,0.076,-0.018,3.94518382135,-0.723147157961,2.35577861658,0.801961011979,0,-0.183298723382057,-0.901723584013753
"12121",13324,75,"2017-10-15 15:22:11.378",36.77828957,-1.2897259,-0.015,0.019,-0.002,3.94518382135,-2.26814715796,4.31277861658,0.595961011979,0,-0.574915456584191,-3.80586500185338
"12122",13325,75,"2017-10-15 15:22:11.482",36.77828957,-1.2897259,0.006,-0.096,-0.016,3.94518382135,-1.64414715796,-5.67122138342,-1.06803898802,0,-0.416747921620897,1.53940743400016
"12123",13326,75,"2017-10-15 15:22:11.587",36.77828957,-1.2897259,0.014,0.027,0.009,3.94518382135,-0.174147157961,-2.83622138342,-0.123038988021,0,-0.0441417094480046,1.41538191074261
"12124",13327,75,"2017-10-15 15:22:11.692",36.77828957,-1.2897259,0.016,0.1,-0.013,3.94518382135,1.50585284204,7.66377861658,-1.48803898802,0,0.381693961607273,-1.01197136241954
"12125",13328,75,"2017-10-15 15:22:11.794",36.77828957,-1.2897259,-0.042,-0.034,0.005,3.94518382135,-2.77814715796,4.19577861658,-0.978038988021,0,-0.704186999583038,2.84052802800981
"12126",13329,75,"2017-10-15 15:22:11.897",36.77828957,-1.2897259,0.001,-0.113,0.045,3.94518382135,-2.67514715796,-7.44322138342,3.65696101198,0,-0.678079217369545,-0.731521924679089
"12127",13331,75,"2017-10-15 15:22:12.017",36.77821748,-1.28977116,0.039,0.046,-0.03,3.94518382135,2.00485284204,-1.92322138342,0.0569610119788,0,0.508177294855164,20
"12128",13332,75,"2017-10-15 15:22:12.121",36.77821748,-1.28977116,-0.006,0.071,-0.009,3.94518382135,1.38085284204,5.46077861658,-0.879038988021,0,0.350009759891869,-1.57086643579797
"12129",13333,75,"2017-10-15 15:22:12.224",36.77821748,-1.28977116,0.01,-0.01,-0.019,3.94518382135,2.41085284204,4.43077861658,-2.83603898802,0,0.611087582026794,-0.850077467984019
"12130",13334,75,"2017-10-15 15:22:12.327",36.77821748,-1.28977116,-0.049,-0.095,0.044,3.94518382135,-2.63614715796,-5.35422138342,1.69596101198,0,-0.668193746434339,-1.55436778283149
"12131",13335,75,"2017-10-15 15:22:12.431",36.77821748,-1.28977116,0.01,0.018,0.008,3.94518382135,-1.59614715796,-3.48222138342,2.52796101198,0,-0.404581188162182,-0.631397062848621
"12132",13336,75,"2017-10-15 15:22:12.535",36.77821748,-1.28977116,0.001,0.075,-0.009,3.94518382135,-1.49214715796,4.31777861658,1.59196101198,0,-0.378219932334966,-0.937301320026766
"12133",13337,75,"2017-10-15 15:22:12.639",36.77821748,-1.28977116,0.044,-0.011,0.005,3.94518382135,3.08385284204,3.17377861658,2.11196101198,0,0.781675324062527,1.46018455101538
"12134",13338,75,"2017-10-15 15:22:12.742",36.77821748,-1.28977116,-0.027,-0.056,0.001,3.94518382135,0.302852842039,-2.59422138342,2.21496101198,0,0.0767652042979754,0.136730552095937
"12135",13339,75,"2017-10-15 15:22:12.847",36.77821748,-1.28977116,-0.007,0.048,-0.033,3.94518382135,-0.432147157961,2.44577861658,-1.25003898802,0,-0.109537901788597,0.345706943625414
"12136",13340,75,"2017-10-15 15:22:12.950",36.77821748,-1.28977116,-0.025,0.017,0.007,3.94518382135,-3.00714715796,4.19677861658,-0.529038988021,0,-0.762232457125657,5.68416926928008
"12137",13342,75,"2017-10-15 15:22:13.054",36.77814164,-1.28981283,0.028,-0.064,0.002,3.94518382135,-0.0951471579612,-2.45922138342,-0.321038988021,0,-0.0241172939639202,0.296372594954032
"12138",13343,75,"2017-10-15 15:22:13.157",36.77814164,-1.28981283,0.006,0.031,-0.019,3.94518382135,0.522852842039,0.733778616579,-2.27803898802,0,0.132529399317086,-0.229518829479493
"12139",13344,75,"2017-10-15 15:22:13.262",36.77814164,-1.28981283,-0.014,0.019,-0.018,3.94518382135,-0.947147157961,2.72877861658,-4.16803898802,0,-0.24007681285606,0.227240474641274
"12140",13345,75,"2017-10-15 15:22:13.366",36.77814164,-1.28981283,0,-0.033,0.038,3.94518382135,-0.947147157961,-0.703221383421,-0.216038988021,0,-0.24007681285606,4.38414920675768
"12141",13346,75,"2017-10-15 15:22:13.470",36.77814164,-1.28981283,0.005,0.028,0.024,3.94518382135,-0.427147157961,2.20877861658,2.27996101198,0,-0.108270533719981,-0.187348448379848
"12142",13347,75,"2017-10-15 15:22:13.573",36.77814164,-1.28981283,-0.029,0.022,-0.084,3.94518382135,-3.41414715796,4.47477861658,-6.37203898802,0,-0.865396217911011,0.535801360346178
"12143",13348,75,"2017-10-15 15:22:13.676",36.77814164,-1.28981283,0.025,-0.077,0.037,3.94518382135,-0.839147157961,-3.45622138342,-2.56103898802,0,-0.212701662573951,0.327658876684952
"12144",13349,75,"2017-10-15 15:22:13.780",36.77814164,-1.28981283,0.034,-0.024,-0.002,3.94518382135,2.69685284204,-5.95222138342,-2.76903898802,0,0.683581035551638,-0.97393097522559
"12145",13350,75,"2017-10-15 15:22:13.885",36.77814164,-1.28981283,-0.007,0.095,-0.013,3.94518382135,1.96185284204,4.02277861658,-4.13403898802,0,0.497277929465065,-0.474560798223055
"12146",13351,75,"2017-10-15 15:22:13.988",36.77814164,-1.28981283,-0.038,0.046,-0.004,3.94518382135,-1.95214715796,8.76077861658,-4.54603898802,0,-0.494817794647651,0.429417161424356
"12147",13353,75,"2017-10-15 15:22:14.093",36.77806613,-1.2898535,0,-0.117,0.046,3.94518382135,-1.95214715796,-3.52422138342,0.283961011979,0,-0.494817794647651,-6.87470136958227
"12148",13354,75,"2017-10-15 15:22:14.195",36.77806613,-1.2898535,0.011,-0.063,0.039,3.94518382135,-0.830147157961,-9.95022138342,4.26196101198,0,-0.210420400050442,-0.194780561255143
"12149",13355,75,"2017-10-15 15:22:14.299",36.77806613,-1.2898535,-0.004,0.144,-0.052,3.94518382135,-1.24614715796,5.02577861658,-1.14603898802,0,-0.315865423359052,1.08735145225116
"12150",13356,75,"2017-10-15 15:22:14.400",36.77806613,-1.2898535,0.03,-0.012,-0.049,3.94518382135,1.78385284204,3.81377861658,-6.09503898802,0,0.45215962622233,-0.292672917358892
"12151",13357,75,"2017-10-15 15:22:14.502",36.77806613,-1.2898535,0.009,-0.062,0.034,3.94518382135,2.70185284204,-2.51022138342,-2.62703898802,0,0.684848403620254,-1.02847839501476
"12152",13358,75,"2017-10-15 15:22:14.606",36.77806613,-1.2898535,-0.03,-0.006,0,3.94518382135,-0.418147157961,-3.13422138342,-2.62703898802,0,-0.105989271196472,0.159170518544971
"12153",13359,75,"2017-10-15 15:22:14.710",36.77806613,-1.2898535,-0.028,0.069,-0.015,3.94518382135,-3.33014715796,4.04177861658,-4.18703898802,0,-0.84410443435826,0.795346584421175
"12154",13360,75,"2017-10-15 15:22:14.813",36.77806613,-1.2898535,0.002,-0.017,0.071,3.94518382135,-3.12414715796,2.29077861658,3.12596101198,0,-0.791888869931275,-0.999419745155794
"12155",13361,75,"2017-10-15 15:22:14.917",36.77806613,-1.2898535,0.03,-0.061,-0.067,3.94518382135,-0.00414715796122,-4.05322138342,-3.84203898802,0,-0.00105119511511149,0.00107941589717111
"12156",13363,75,"2017-10-15 15:22:15.020",36.77798164,-1.28989576,0.013,0.05,-0.021,3.94518382135,1.33485284204,1.09677861658,-6.00503898802,0,0.338349973660601,-0.222288788582892
"12157",13364,75,"2017-10-15 15:22:15.125",36.77798164,-1.28989576,-0.004,0.03,0.015,3.94518382135,0.914852842039,4.24677861658,-4.43003898802,0,0.231891055896591,-0.206511239407374
"12158",13365,75,"2017-10-15 15:22:15.229",36.77798164,-1.28989576,0.005,-0.044,0.023,3.94518382135,1.43485284204,-0.329221383421,-2.03803898802,0,0.363697335032923,-0.704036012301213
"12159",13366,75,"2017-10-15 15:22:15.334",36.77798164,-1.28989576,-0.027,-0.009,0.021,3.94518382135,-1.40014715796,-1.27422138342,0.166961011979,0,-0.354900359872429,-8.38607254091217
"12160",13367,75,"2017-10-15 15:22:15.437",36.77798164,-1.28989576,0.006,0.036,-0.018,3.94518382135,-0.782147157961,2.43377861658,-1.68703898802,0,-0.198253666591727,0.463621269878872
"12161",13368,75,"2017-10-15 15:22:15.540",36.77798164,-1.28989576,0.005,-0.006,0.003,3.94518382135,-0.267147157961,1.81577861658,-1.37803898802,0,-0.0677147555242648,0.193860377161639
"12162",13369,75,"2017-10-15 15:22:15.644",36.77798164,-1.28989576,0.026,-0.02,-0.008,3.94518382135,2.43685284204,-0.264221383421,-2.21003898802,0,0.617677895983598,-1.1026288926347
"12163",13370,75,"2017-10-15 15:22:15.748",36.77798164,-1.28989576,-0.03,0.005,0.001,3.94518382135,-0.683147157961,0.255778616579,-2.10603898802,0,-0.173159778833128,0.324375361447256
"12164",13371,75,"2017-10-15 15:22:15.852",36.77798164,-1.28989576,-0.004,-0.02,-0.003,3.94518382135,-1.09914715796,-1.82422138342,-2.41803898802,0,-0.278604802141737,0.454561387721888
"12165",13372,75,"2017-10-15 15:22:15.955",36.77798164,-1.28989576,0.001,0.05,-0.029,3.94518382135,-0.996147157961,3.32577861658,-5.40503898802,0,-0.252497019928498,0.184299717387592
"12166",13374,75,"2017-10-15 15:22:16.059",36.77789332,-1.28994137,0.001,-0.007,0.027,3.94518382135,-0.892147157961,2.59777861658,-2.59703898802,0,-0.226135764101283,0.343524745710953
"12167",13375,75,"2017-10-15 15:22:16.163",36.77789332,-1.28994137,0.01,-0.045,-0.018,3.94518382135,0.147852842039,-2.08222138342,-4.46903898802,0,0.037476794170875,-0.0330838111807357
"12168",13376,75,"2017-10-15 15:22:16.267",36.77789332,-1.28994137,0.009,0,0.047,3.94518382135,1.08385284204,-2.08222138342,0.418961011979,0,0.27472809661607,2.58700168046741
"12169",13377,75,"2017-10-15 15:22:16.370",36.77789332,-1.28994137,-0.016,0.026,0.012,3.94518382135,-0.564147157961,0.595778616579,1.65496101198,0,-0.142996418800064,-0.340882446098264
"12170",13378,75,"2017-10-15 15:22:16.474",36.77789332,-1.28994137,-0.027,0.032,-0.018,3.94518382135,-3.37214715796,3.92377861658,-0.217038988021,0,-0.854750326134636,15.5370571375578
"12171",13379,75,"2017-10-15 15:22:16.577",36.77789332,-1.28994137,0.021,-0.051,-0.012,3.94518382135,-1.20914715796,-1.32922138342,-1.45303898802,0,-0.306486899651292,0.83215052584904
"12172",13380,75,"2017-10-15 15:22:16.682",36.77789332,-1.28994137,0.016,-0.001,-0.019,3.94518382135,0.470852842039,-1.43422138342,-3.44803898802,0,0.119348771403478,-0.136556704745784
"12173",13381,75,"2017-10-15 15:22:16.785",36.77789332,-1.28994137,0.011,0.036,-0.013,3.94518382135,1.60385284204,2.27377861658,-4.78703898802,0,0.406534375752149,-0.335040689255673
"12174",13382,75,"2017-10-15 15:22:16.889",36.77789332,-1.28994137,-0.006,-0.012,0.027,3.94518382135,0.979852842039,1.02577861658,-1.97903898802,0,0.248366840788601,-0.495115481792165
"12175",13383,75,"2017-10-15 15:22:16.991",36.77789332,-1.28994137,-0.033,-0.03,-0.002,3.94518382135,-2.38614715796,-2.03422138342,-2.18303898802,0,-0.604825343003532,1.09303918576563
"12176",13385,75,"2017-10-15 15:22:17.094",36.77780536,-1.28998551,0.008,0.021,-0.018,3.94518382135,-1.56214715796,0.128778616579,-4.03703898802,0,-0.395963085295592,0.3869536961609
"12177",13386,75,"2017-10-15 15:22:17.197",36.77780536,-1.28998551,0.012,0.011,0.035,3.94518382135,-0.326147157961,1.26177861658,-0.432038988021,0,-0.0826696987339353,0.754902143102759
"12178",13387,75,"2017-10-15 15:22:17.301",36.77780536,-1.28998551,0.023,-0.005,-0.027,3.94518382135,2.06585284204,0.741778616579,-3.24003898802,0,0.52363918529228,-0.637601229392135
"12179",13388,75,"2017-10-15 15:22:17.405",36.77780536,-1.28998551,-0.006,-0.012,0.001,3.94518382135,1.44185284204,-0.506221383421,-3.13603898802,0,0.365471650328986,-0.459768787170067
"12180",13389,75,"2017-10-15 15:22:17.508",36.77780536,-1.28998551,-0.024,0.011,0.004,3.94518382135,-1.03014715796,0.626778616579,-2.72403898802,0,-0.261115122794835,0.378169021255006
"12181",13390,75,"2017-10-15 15:22:17.611",36.77780536,-1.28998551,-0.013,0.009,0.019,3.94518382135,-2.36914715796,1.55377861658,-0.767038988021,0,-0.600516291570237,3.08869196345876
"12182",13391,75,"2017-10-15 15:22:17.715",36.77780536,-1.28998551,0.012,-0.011,-0.007,3.94518382135,-1.12114715796,0.409778616579,-1.49503898802,0,-0.284181221643648,0.749911652434446
"12183",13392,75,"2017-10-15 15:22:17.819",36.77780536,-1.28998551,0.013,-0.005,0,3.94518382135,0.230852842039,-0.110221383421,-1.49503898802,0,0.0585151041099029,-0.154412589831344
"12184",13393,75,"2017-10-15 15:22:17.923",36.77780536,-1.28998551,0.006,-0.005,-0.003,3.94518382135,0.854852842039,-0.630221383421,-1.80703898802,0,0.216682639073197,-0.473068288900438
"12185",13395,75,"2017-10-15 15:22:18.035",36.7777167,-1.29002223,0.013,-0.006,-0.003,3.94518382135,2.31085284204,-1.30222138342,-2.14303898802,0,0.585740220654472,-1.07830648670328
"12186",13396,75,"2017-10-15 15:22:18.136",36.7777167,-1.29002223,-0.031,0.031,-0.01,3.94518382135,-0.820147157961,1.82877861658,-3.15303898802,0,-0.20788566391321,0.260113230783748
"12187",13397,75,"2017-10-15 15:22:18.239",36.7777167,-1.29002223,-0.02,-0.013,-0.003,3.94518382135,-2.88014715796,0.489778616579,-3.46203898802,0,-0.730041308182807,0.831922219225846
"12188",13398,75,"2017-10-15 15:22:18.342",36.7777167,-1.29002223,0.018,-0.028,0.023,3.94518382135,-1.02614715796,-2.39422138342,-1.09303898802,0,-0.260101228339942,0.938801972488491
"12189",13399,75,"2017-10-15 15:22:18.447",36.7777167,-1.29002223,0.001,0.01,0.018,3.94518382135,-0.921147157961,-1.34422138342,0.796961011979,0,-0.233486498899256,-1.15582461891533
"12190",13400,75,"2017-10-15 15:22:18.550",36.7777167,-1.29002223,0.035,-0.006,-0.06,3.94518382135,2.68385284204,-1.96222138342,-5.38303898802,0,0.680285878573236,-0.498575776250727
"12191",13401,75,"2017-10-15 15:22:18.654",36.7777167,-1.29002223,-0.006,0.04,0.005,3.94518382135,2.05985284204,2.19777861658,-4.86303898802,0,0.522118343609941,-0.423573170421707
"12192",13402,75,"2017-10-15 15:22:18.758",36.7777167,-1.29002223,-0.032,-0.016,0.039,3.94518382135,-1.26814715796,0.533778616579,-0.807038988021,0,-0.321441842860963,1.5713579849094
"12193",13403,75,"2017-10-15 15:22:18.861",36.7777167,-1.29002223,-0.005,-0.041,0.012,3.94518382135,-1.78314715796,-3.68922138342,0.428961011979,0,-0.451980753928426,-4.1568979654666
"12194",13404,75,"2017-10-15 15:22:18.965",36.7777167,-1.29002223,0.018,0.027,-0.024,3.94518382135,0.0888528420388,-0.881221383421,-2.06703898802,0,0.0225218509611538,-0.0429855665779732
"12195",13406,75,"2017-10-15 15:22:19.069",36.77762391,-1.29006126,0.002,0.05,-0.005,3.94518382135,0.296852842039,4.31877861658,-2.58703898802,0,0.075244362615636,-0.114746180252273
"12196",13407,75,"2017-10-15 15:22:19.173",36.77762391,-1.29006126,-0.011,-0.056,0.032,3.94518382135,-0.847147157961,-1.50522138342,0.740961011979,0,-0.214729451483737,-1.14330868192159
"12197",13408,75,"2017-10-15 15:22:19.278",36.77762391,-1.29006126,0.002,-0.028,0.005,3.94518382135,-0.637147157961,-4.44522138342,1.26596101198,0,-0.161499992601859,-0.503291295649369
"12198",13409,75,"2017-10-15 15:22:19.381",36.77762391,-1.29006126,-0.017,0.055,-0.012,3.94518382135,-2.38814715796,1.21977861658,0.0299610119788,0,-0.605332290230979,-20
"12199",13410,75,"2017-10-15 15:22:19.484",36.77762391,-1.29006126,0.015,0.032,-0.028,3.94518382135,-0.843147157961,4.51577861658,-2.85403898802,0,-0.213715557028844,0.295422438691329
"12200",13411,75,"2017-10-15 15:22:19.588",36.77762391,-1.29006126,0.018,-0.046,0.016,3.94518382135,1.02885284204,-0.268221383421,-1.19003898802,0,0.260787047861293,-0.8645538947861
"12201",13412,75,"2017-10-15 15:22:19.692",36.77762391,-1.29006126,-0.012,-0.01,0.038,3.94518382135,-0.219147157961,-1.30822138342,2.76196101198,0,-0.0555480220655498,-0.0793447688111634
"12202",13413,75,"2017-10-15 15:22:19.793",36.77762391,-1.29006126,-0.007,0.023,-0.044,3.94518382135,-0.926147157961,1.01477861658,-1.68203898802,0,-0.234753866967872,0.550609804265719
"12203",13414,75,"2017-10-15 15:22:19.894",36.77762391,-1.29006126,-0.025,0.023,-0.046,3.94518382135,-3.45114715796,3.33777861658,-6.32803898802,0,-0.87477474161877,0.545373877198541
"12204",13415,75,"2017-10-15 15:22:19.996",36.77752351,-1.29008804,-0.025,0.023,-0.046,3.94518382135,-6.00114715796,5.68377861658,-11.020038988,0,-1.521132456613,0.54456678097916
"12205",13416,75,"2017-10-15 15:22:20.011",36.77752351,-1.29008804,0.016,-0.066,0.05,3.94518382135,-5.76114715796,4.69377861658,-10.270038988,0,-1.46029878931943,0.560966434956245
"12206",13417,75,"2017-10-15 15:22:20.112",36.77752351,-1.29008804,0.015,-0.005,-0.025,3.94518382135,-4.24614715796,4.18877861658,-12.795038988,0,-1.07628626452874,0.331858868264669
"12207",13418,75,"2017-10-15 15:22:20.216",36.77752351,-1.29008804,0.017,0.041,0.002,3.94518382135,-2.47814715796,8.45277861658,-12.587038988,0,-0.628144915466069,0.19688086771818
"12208",13419,75,"2017-10-15 15:22:20.320",36.77752351,-1.29008804,0.006,0.006,-0.023,3.94518382135,-1.85414715796,9.07677861658,-14.979038988,0,-0.469977380502775,0.123782784693023
"12209",13420,75,"2017-10-15 15:22:20.421",36.77752351,-1.29008804,-0.038,0.033,0.002,3.94518382135,-5.69214715796,12.4097786166,-14.777038988,0,-1.44280910997253,0.385202147912205
"12210",13421,75,"2017-10-15 15:22:20.522",36.77752351,-1.29008804,-0.016,-0.075,0.002,3.94518382135,-7.30814715796,4.83477861658,-14.575038988,0,-1.85242246974926,0.501415273329765
"12211",13422,75,"2017-10-15 15:22:20.626",36.77752351,-1.29008804,0.017,0.007,0.009,3.94518382135,-5.54014715796,5.56277861658,-13.639038988,0,-1.40428112068659,0.406197765314284
"12212",13423,75,"2017-10-15 15:22:20.731",36.77752351,-1.29008804,0.016,0.057,0.062,3.94518382135,-3.86014715796,11.5477786166,-7.12903898802,0,-0.978445449631571,0.541468094710492
"12213",13424,75,"2017-10-15 15:22:20.834",36.77752351,-1.29008804,-0.021,0.037,-0.084,3.94518382135,-6.02314715796,15.3587786166,-15.781038988,0,-1.52670887611491,0.381669873735186
"12214",13425,75,"2017-10-15 15:22:20.937",36.77752351,-1.29008804,0.005,-0.027,-0.009,3.94518382135,-5.50814715796,12.5777786166,-16.708038988,0,-1.39616996504745,0.329670475506793
"12215",13427,75,"2017-10-15 15:22:21.041",36.77742439,-1.29010551,-0.018,-0.061,-0.001,3.94518382135,-7.38014715796,6.23377861658,-16.812038988,0,-1.87067256993733,0.438979897871267
"12216",13428,75,"2017-10-15 15:22:21.146",36.77742439,-1.29010551,0.037,-0.029,0.02,3.94518382135,-3.49514715796,3.18877861658,-14.712038988,0,-0.885927580622593,0.237570547550265
"12217",13429,75,"2017-10-15 15:22:21.248",36.77742439,-1.29010551,0.002,0.089,0.038,3.94518382135,-3.29114715796,12.2667786166,-10.836038988,0,-0.834218963423054,0.303722343709234
"12218",13430,75,"2017-10-15 15:22:21.352",36.77742439,-1.29010551,0.007,-0.001,0.03,3.94518382135,-2.56314715796,12.1627786166,-7.71603898802,0,-0.649690172632544,0.332184319174588
"12219",13431,75,"2017-10-15 15:22:21.457",36.77742439,-1.29010551,-0.012,-0.024,-0.028,3.94518382135,-3.82314715796,9.64277861658,-10.656038988,0,-0.969066925923811,0.35877751219429
"12220",13432,75,"2017-10-15 15:22:21.562",36.77742439,-1.29010551,-0.03,-0.013,-0.003,3.94518382135,-6.97314715796,8.27777861658,-10.971038988,0,-1.76750880915198,0.635595877982673
"12221",13433,75,"2017-10-15 15:22:21.664",36.77742439,-1.29010551,0.003,0.008,-0.006,3.94518382135,-6.66714715796,9.09377861658,-11.583038988,0,-1.68994588335267,0.575595676131898
"12222",13434,75,"2017-10-15 15:22:21.767",36.77742439,-1.29010551,0.024,-0.022,-0.008,3.94518382135,-4.19514715796,6.82777861658,-12.407038988,0,-1.06335911022885,0.338126378261366
"12223",13435,75,"2017-10-15 15:22:21.872",36.77742439,-1.29010551,0.027,0.025,0.006,3.94518382135,-1.36014715796,9.45277861658,-11.777038988,0,-0.3447614153235,0.115491437138477
"12224",13436,75,"2017-10-15 15:22:21.976",36.77742439,-1.29010551,-0.031,0.006,0.006,3.94518382135,-4.58414715796,10.0767786166,-11.153038988,0,-1.16196034596719,0.411022248096888
"12225",13438,75,"2017-10-15 15:22:22.079",36.77732695,-1.29011589,-0.013,-0.009,-0.01,3.94518382135,-5.92314715796,9.14977861658,-12.183038988,0,-1.50136151474259,0.486179775324872
"12226",13439,75,"2017-10-15 15:22:22.183",36.77732695,-1.29011589,-0.018,-0.02,0.005,3.94518382135,-7.79514715796,7.06977861658,-11.663038988,0,-1.97586411963247,0.668363294162041
"12227",13440,75,"2017-10-15 15:22:22.287",36.77732695,-1.29011589,0.014,-0.013,0.001,3.94518382135,-6.33914715796,5.71777861658,-11.559038988,0,-1.60680653805145,0.548414722412562
"12228",13441,75,"2017-10-15 15:22:22.390",36.77732695,-1.29011589,0.048,0.056,0.005,3.94518382135,-1.39514715796,11.4857786166,-11.044038988,0,-0.353632991803813,0.126325808834604
"12229",13442,75,"2017-10-15 15:22:22.495",36.77732695,-1.29011589,-0.024,0.036,-0.017,3.94518382135,-3.91514715796,15.2657786166,-12.829038988,0,-0.992386498386348,0.305178522071851
"12230",13443,75,"2017-10-15 15:22:22.598",36.77732695,-1.29011589,-0.017,-0.072,0.032,3.94518382135,-5.66614715796,7.84977861658,-9.53303898802,0,-1.43621879601572,0.594369451869498
"12231",13444,75,"2017-10-15 15:22:22.703",36.77732695,-1.29011589,-0.002,-0.075,0.006,3.94518382135,-5.87614715796,-0.0252213834215,-8.90303898802,0,-1.4894482548976,0.660015885122708
"12232",13445,75,"2017-10-15 15:22:22.806",36.77732695,-1.29011589,0.022,0.103,-0.078,3.94518382135,-3.61014715796,10.5837786166,-16.937038988,0,-0.915077046200764,0.213151021292318
"12233",13446,75,"2017-10-15 15:22:22.910",36.77732695,-1.29011589,-0.022,0.087,0.005,3.94518382135,-5.89814715796,19.6317786166,-16.417038988,0,-1.49502467439951,0.35926985141908
"12234",13448,75,"2017-10-15 15:22:23.013",36.77723498,-1.29011713,-0.018,-0.11,0.042,3.94518382135,-7.75214715796,8.30177861658,-12.091038988,0,-1.96496475424238,0.641148140011274
"12235",13449,75,"2017-10-15 15:22:23.117",36.77723498,-1.29011713,0.031,-0.085,0.013,3.94518382135,-4.52814715796,-0.538221383421,-10.739038988,0,-1.14776582359869,0.421652920994126
"12236",13450,75,"2017-10-15 15:22:23.220",36.77723498,-1.29011713,-0.005,0.111,-0.005,3.94518382135,-5.04314715796,10.8947786166,-11.254038988,0,-1.27830473466615,0.448118863222122
"12237",13451,75,"2017-10-15 15:22:23.325",36.77723498,-1.29011713,-0.016,0.07,-0.01,3.94518382135,-6.72314715796,18.2447786166,-12.304038988,0,-1.70414040572117,0.546417901025591
