,Batch id, time, Longitude, Latitude,x,y,z,velocity,x_raw,y_raw,z_raw,label,speedbump,pothole
15940,75,26:59.5,36.76903933,-1.29882047,0.014,-0.008,0.026,3.945183821,-6.58243339,-0.48930397,-23.16188841,0,0,0
15941,75,26:59.6,36.76903933,-1.29882047,-0.006,0.003,-0.017,3.945183821,-7.19443339,-0.18330397,-24.89588841,0,0,0
15942,75,26:59.7,36.76903933,-1.29882047,0.013,-0.006,-0.009,3.945183821,-5.82943339,-0.81330397,-25.84088841,1,1,0
15943,75,26:59.8,36.76903933,-1.29882047,-0.021,0.023,0.01,3.945183821,-7.99243339,1.55569603,-24.81088841,1,1,0
15944,75,26:59.9,36.76903933,-1.29882047,-0.003,0.003,0.04,3.945183821,-8.30443339,1.86769603,-20.65088841,1,1,0
15945,75,27:00.0,36.76903933,-1.29882047,0.015,-0.016,0.006,3.945183821,-6.74443339,0.20369603,-20.02688841,1,1,0
15947,75,27:00.1,36.76900138,-1.29882347,0.042,-0.02,-0.009,3.945183821,-2.41843339,-1.85630397,-20.95388841,1,1,0
15948,75,27:00.2,36.76900138,-1.29882347,-0.046,0.037,-0.013,3.945183821,-7.20243339,1.99169603,-22.30588841,1,1,0
15949,75,27:00.3,36.76900138,-1.29882347,-0.021,0.005,-0.012,3.945183821,-9.36543339,2.50669603,-23.54188841,0,0,0
15950,75,27:00.4,36.76900138,-1.29882347,0,-0.028,-0.005,3.945183821,-9.36543339,-0.40530397,-24.06188841,0,0,0
15951,75,27:00.5,36.76900138,-1.29882347,0.021,0.002,0.014,3.945183821,-7.22343339,-0.20130397,-22.63388841,0,0,0
15952,75,27:00.6,36.76900138,-1.29882347,-0.001,0.021,0.011,3.945183821,-7.32543339,1.94069603,-21.51188841,0,0,0
15953,75,27:00.7,36.76900138,-1.29882347,-0.003,-0.006,-0.012,3.945183821,-7.63443339,1.32269603,-22.74788841,0,0,0
15954,75,27:00.8,36.76900138,-1.29882347,0.001,-0.015,-0.013,3.945183821,-7.53043339,-0.23730397,-24.09988841,0,0,0
15955,75,27:00.9,36.76900138,-1.29882347,0.004,0.006,0.006,3.945183821,-7.11443339,0.38669603,-23.47588841,0,0,0
15957,75,27:01.0,36.76897438,-1.29881795,-0.005,0.013,-0.018,3.945183821,-7.69443339,1.89469603,-25.56388841,0,0,0
15958,75,27:01.1,36.76897438,-1.29881795,0.023,-0.009,0.044,3.945183821,-5.37143339,0.98569603,-21.11988841,0,0,0
15959,75,27:01.2,36.76897438,-1.29881795,-0.007,0.031,0.002,3.945183821,-6.09943339,4.20969603,-20.91188841,0,0,0
15960,75,27:01.3,36.76897438,-1.29881795,0.004,-0.083,-0.039,3.945183821,-5.68343339,-4.42230397,-24.96788841,0,0,0
15961,75,27:01.4,36.76897438,-1.29881795,-0.012,0.036,-0.015,3.945183821,-6.93143339,-0.67830397,-26.52788841,0,0,0
15962,75,27:01.6,36.76897438,-1.29881795,-0.003,0.039,-0.017,3.945183821,-7.24043339,3.33869603,-28.27888841,0,0,0
15963,75,27:09.8,36.76860106,-1.29874648,0,0,0,3.945183821,1.660658677,0.823087987,-0.915225004,0,0,0
15964,75,27:09.9,36.76860106,-1.29874648,-0.016,-0.01,-0.002,3.945183821,0.508658677,0.103087987,-1.059225004,0,0,0
15965,75,27:10.0,36.76860106,-1.29874648,0.017,-0.008,0.041,3.945183821,2.276658677,-0.728912013,3.204774996,0,0,0
15967,75,27:10.1,36.76853682,-1.29873097,0.005,0.002,-0.024,3.945183821,2.796658677,-0.520912013,0.708774996,0,0,0
15968,75,27:10.2,36.76853682,-1.29873097,-0.01,0.005,0.048,3.945183821,1.756658677,-0.000912013,5.700774996,0,0,0
15969,75,27:10.3,36.76853682,-1.29873097,-0.009,-0.027,-0.062,3.945183821,0.829658677,-2.781912013,-0.685225004,0,0,0
15970,75,27:10.4,36.76853682,-1.29873097,-0.003,0.008,-0.049,3.945183821,0.514658677,-1.941912013,-5.830225004,0,0,0
15971,75,27:10.5,36.76853682,-1.29873097,0.023,0.006,0.114,3.945183821,2.929658677,-1.311912013,6.139774996,0,0,0
15972,75,27:10.6,36.76853682,-1.29873097,-0.026,0.012,-0.061,3.945183821,0.277658677,-0.087912013,-0.082225004,0,0,0
15973,75,27:10.7,36.76853682,-1.29873097,0.017,-0.019,-0.012,3.945183821,2.045658677,-2.063912013,-1.330225004,0,0,0
15974,75,27:10.8,36.76853682,-1.29873097,-0.001,0.002,-0.016,3.945183821,1.941658677,-1.855912013,-2.994225004,0,0,0
15975,75,27:10.9,36.76853682,-1.29873097,0.012,0.002,0.101,3.945183821,3.189658677,-1.647912013,7.509774996,0,0,0
15976,75,27:11.0,36.76847338,-1.29871963,0.012,0.002,0.101,3.945183821,4.425658677,-1.441912013,17.912775,0,0,0
15977,75,27:11.0,36.76847338,-1.29871963,-0.01,0.023,0.006,3.945183821,4.375658677,-1.326912013,17.942775,0,0,0
15978,75,27:11.1,36.76847338,-1.29871963,-0.021,-0.012,-0.021,3.945183821,2.191658677,-2.574912013,15.758775,0,0,0
15979,75,27:11.2,36.76847338,-1.29871963,0.006,-0.008,0,3.945183821,2.815658677,-3.406912013,15.758775,0,0,0
15980,75,27:11.3,36.76847338,-1.29871963,0.035,-0.017,-0.002,3.945183821,6.455658677,-5.174912013,15.550775,1,1,0
15981,75,27:11.4,36.76847338,-1.29871963,0.007,0.047,-0.006,3.945183821,7.183658677,-0.286912013,14.926775,1,1,0
15982,75,27:11.5,36.76847338,-1.29871963,-0.02,-0.033,-0.003,3.945183821,5.103658677,-3.718912013,14.614775,1,1,0
15983,75,27:11.6,36.76847338,-1.29871963,-0.044,-0.008,0.005,3.945183821,0.571658677,-4.542912013,15.129775,1,1,0
15984,75,27:11.7,36.76847338,-1.29871963,0.01,0.009,-0.02,3.945183821,1.611658677,-3.606912013,13.049775,1,1,0
15985,75,27:11.8,36.76847338,-1.29871963,0.019,0.015,-0.014,3.945183821,3.587658677,-2.046912013,11.593775,1,1,0
15986,75,27:11.9,36.76847338,-1.29871963,0.043,-0.016,-0.003,3.945183821,8.059658677,-3.710912013,11.281775,1,1,0
15988,75,27:12.0,36.76841356,-1.29870767,-0.032,0.002,-0.014,3.945183821,4.763658677,-3.504912013,9.839774996,1,1,0
15989,75,27:12.1,36.76841356,-1.29870767,-0.012,-0.01,0.01,3.945183821,3.515658677,-4.544912013,10.879775,0,0,0
15990,75,27:12.3,36.76841356,-1.29870767,0.006,-0.025,0.029,3.945183821,4.145658677,-7.169912013,13.924775,0,0,0
15991,75,27:12.4,36.76841356,-1.29870767,-0.003,0.046,0.001,3.945183821,3.836658677,-2.431912013,14.027775,0,0,0
15992,75,27:12.5,36.76841356,-1.29870767,0,-0.005,-0.021,3.945183821,3.836658677,-2.951912013,11.843775,0,0,0
15993,75,27:12.6,36.76841356,-1.29870767,0,-0.003,0.005,3.945183821,3.836658677,-3.263912013,12.363775,0,0,0
15994,75,27:12.7,36.76841356,-1.29870767,0.016,0.016,-0.003,3.945183821,5.484658677,-1.615912013,12.054775,0,0,0
15995,75,27:12.8,36.76841356,-1.29870767,0,-0.024,0.032,3.945183821,5.484658677,-4.111912013,15.382775,0,0,0
15996,75,27:12.9,36.76841356,-1.29870767,-0.014,0.009,-0.005,3.945183821,4.028658677,-3.175912013,14.862775,0,0,0
15997,75,27:13.0,36.76841356,-1.29870767,-0.003,0.008,-0.049,3.945183821,3.716658677,-2.343912013,9.766774996,0,0,0
15999,75,27:13.1,36.76836661,-1.29870125,-0.001,-0.012,0.027,3.945183821,3.613658677,-3.579912013,12.547775,0,0,0
16000,75,27:13.2,36.76836661,-1.29870125,0.008,-0.011,0.012,3.945183821,4.445658677,-4.723912013,13.795775,0,0,0
16001,75,27:13.3,36.76836661,-1.29870125,-0.001,0.015,-0.007,3.945183821,4.341658677,-3.163912013,13.067775,0,0,0
16002,75,27:13.4,36.76836661,-1.29870125,0.005,-0.007,-0.025,3.945183821,4.861658677,-3.891912013,10.467775,0,0,0
16003,75,27:13.5,36.76836661,-1.29870125,-0.01,0.009,0.021,3.945183821,3.821658677,-2.955912013,12.651775,0,0,0
16004,75,27:13.6,36.76836661,-1.29870125,0.011,-0.016,0.014,3.945183821,4.965658677,-4.619912013,14.107775,0,0,0
16005,75,27:13.7,36.76836661,-1.29870125,-0.008,0.013,-0.027,3.945183821,4.141658677,-3.280912013,11.326775,0,0,0
16006,75,27:13.8,36.76836661,-1.29870125,0.003,-0.017,0.002,3.945183821,4.453658677,-5.048912013,11.534775,0,0,0
16007,75,27:13.9,36.76836661,-1.29870125,-0.003,0.017,0.025,3.945183821,4.141658677,-3.280912013,14.134775,0,0,0
16009,75,27:14.0,36.76832969,-1.29869386,0.002,0.004,-0.012,3.945183821,4.347658677,-2.868912013,12.898775,0,0,0
16010,75,27:14.1,36.76832969,-1.29869386,0.02,-0.009,0.023,3.945183821,6.447658677,-3.813912013,15.313775,0,0,0
16011,75,27:14.2,36.76832969,-1.29869386,-0.009,-0.014,-0.059,3.945183821,5.511658677,-5.269912013,9.177774996,0,0,0
16012,75,27:14.3,36.76832969,-1.29869386,-0.02,0.028,-0.01,3.945183821,3.451658677,-2.385912013,8.147774996,0,0,0
16013,75,27:14.4,36.76832969,-1.29869386,-0.004,-0.018,0.018,3.945183821,3.035658677,-4.257912013,10.019775,0,0,0
16014,75,27:14.5,36.76832969,-1.29869386,-0.006,0,-0.004,3.945183821,2.411658677,-4.257912013,9.603774996,0,0,0
16015,75,27:14.6,36.76832969,-1.29869386,0.005,-0.001,0.019,3.945183821,2.926658677,-4.360912013,11.560775,0,0,0
16016,75,27:14.7,36.76832969,-1.29869386,0.009,0.016,0,3.945183821,3.871658677,-2.680912013,11.560775,0,0,0
16017,75,27:14.8,36.76832969,-1.29869386,0.009,0.001,-0.009,3.945183821,4.798658677,-2.577912013,10.633775,0,0,0
16018,75,27:15.0,36.76832969,-1.29869386,-0.006,-0.01,0,3.945183821,4.174658677,-3.617912013,10.633775,0,0,0
16020,75,27:15.1,36.7683009,-1.29868803,0.006,0.004,-0.003,3.945183821,4.792658677,-3.205912013,10.324775,0,0,0
16021,75,27:15.2,36.7683009,-1.29868803,0.023,-0.017,0.038,3.945183821,7.207658677,-4.990912013,14.314775,0,0,0
16022,75,27:15.3,36.7683009,-1.29868803,-0.019,0.016,-0.003,3.945183821,5.250658677,-3.342912013,14.005775,0,0,0
16023,75,27:15.4,36.7683009,-1.29868803,-0.022,-0.01,-0.029,3.945183821,2.962658677,-4.382912013,10.989775,0,0,0
16024,75,27:15.5,36.7683009,-1.29868803,0.007,0.006,-0.028,3.945183821,3.690658677,-3.758912013,8.077774996,0,0,0
16025,75,27:15.6,36.7683009,-1.29868803,0,0.01,0.004,3.945183821,3.690658677,-2.718912013,8.493774996,0,0,0
16026,75,27:15.7,36.7683009,-1.29868803,0.014,-0.007,0.004,3.945183821,5.146658677,-3.446912013,8.909774996,0,0,0
16027,75,27:15.8,36.7683009,-1.29868803,-0.022,-0.003,-0.014,3.945183821,2.880658677,-3.755912013,7.467774996,0,0,0
16028,75,27:15.9,36.7683009,-1.29868803,0.013,0,0.031,3.945183821,4.232658677,-3.755912013,10.691775,0,0,0
16029,75,27:16.0,36.7683009,-1.29868803,-0.011,0.017,-0.018,3.945183821,3.099658677,-2.004912013,8.837774996,0,0,0
16031,75,27:16.1,36.7682722,-1.29868319,0.005,0.004,0.009,3.945183821,3.619658677,-1.588912013,9.773774996,0,0,0
16032,75,27:16.2,36.7682722,-1.29868319,0.016,-0.045,0.019,3.945183821,5.283658677,-6.268912013,11.749775,0,0,0
16033,75,27:16.3,36.7682722,-1.29868319,-0.009,0.014,-0.009,3.945183821,4.338658677,-4.798912013,10.804775,0,0,0
16034,75,27:16.4,36.7682722,-1.29868319,-0.011,0.044,0.01,3.945183821,3.205658677,-0.266912013,11.834775,0,0,0
16035,75,27:16.5,36.7682722,-1.29868319,0.005,0.001,-0.004,3.945183821,3.730658677,-0.161912013,11.414775,0,0,0
16036,75,27:16.6,36.7682722,-1.29868319,0.015,-0.07,-0.026,3.945183821,5.260658677,-7.301912013,8.762774996,0,0,0
16037,75,27:16.7,36.7682722,-1.29868319,0.006,0.002,-0.009,3.945183821,5.890658677,-7.091912013,7.817774996,0,0,0
16038,75,27:16.8,36.7682722,-1.29868319,-0.018,0.055,-0.017,3.945183821,4.036658677,-1.426912013,6.066774996,0,0,0
16039,75,27:16.9,36.7682722,-1.29868319,-0.016,0.005,0.042,3.945183821,2.372658677,-0.906912013,10.434775,0,0,0
16041,75,27:17.0,36.76823337,-1.29867358,0.011,-0.06,0.022,3.945183821,3.505658677,-7.086912013,12.700775,0,0,0
16042,75,27:17.1,36.76823337,-1.29867358,0.015,0.03,0.019,3.945183821,5.065658677,-3.966912013,14.676775,0,0,0
16043,75,27:17.2,36.76823337,-1.29867358,0.013,0.028,-0.034,3.945183821,6.417658677,-1.054912013,11.140775,0,0,0
16044,75,27:17.3,36.76823337,-1.29867358,-0.013,-0.002,-0.026,3.945183821,5.065658677,-1.262912013,8.436774996,0,0,0
16045,75,27:17.4,36.76823337,-1.29867358,-0.027,-0.037,0.016,3.945183821,2.257658677,-5.110912013,10.100775,0,0,0
16046,75,27:17.5,36.76823337,-1.29867358,0.017,-0.009,0.018,3.945183821,4.008658677,-6.037912013,11.954775,0,0,0
16047,75,27:17.6,36.76823337,-1.29867358,0.003,0.04,-0.033,3.945183821,4.320658677,-1.877912013,8.522774996,0,0,0
16048,75,27:17.8,36.76823337,-1.29867358,-0.01,0.028,-0.02,3.945183821,3.280658677,1.034087987,6.442774996,0,0,0
16049,75,27:17.9,36.76823337,-1.29867358,0.011,-0.055,0.041,3.945183821,4.413658677,-4.630912013,10.665775,0,0,0
16050,75,27:18.0,36.76823337,-1.29867358,0.006,-0.025,0.005,3.945183821,5.043658677,-7.255912013,11.190775,0,0,0
16052,75,27:18.1,36.76818301,-1.29866331,-0.02,0.044,-0.023,3.945183821,2.963658677,-2.679912013,8.798774996,0,0,0
16053,75,27:18.2,36.76818301,-1.29866331,0.005,0.02,0.013,3.945183821,3.483658677,-0.599912013,10.150775,0,0,0
16054,75,27:18.3,36.76818301,-1.29866331,0.019,-0.032,-0.001,3.945183821,5.440658677,-3.895912013,10.047775,0,0,0
16055,75,27:18.4,36.76818301,-1.29866331,-0.013,0.001,0.014,3.945183821,4.088658677,-3.791912013,11.503775,0,0,0
16056,75,27:18.5,36.76818301,-1.29866331,-0.004,0.016,0.017,3.945183821,3.672658677,-2.127912013,13.271775,0,0,0
16057,75,27:18.6,36.76818301,-1.29866331,0.018,-0.02,0.027,3.945183821,5.526658677,-4.187912013,16.052775,0,0,0
16058,75,27:18.7,36.76818301,-1.29866331,0.014,-0.037,-0.023,3.945183821,6.954658677,-7.961912013,13.706775,0,0,0
16059,75,27:18.8,36.76818301,-1.29866331,-0.019,0.034,-0.074,3.945183821,5.035658677,-4.527912013,6.232774996,0,0,0
16060,75,27:18.9,36.76818301,-1.29866331,-0.022,0.046,-0.054,3.945183821,2.769658677,0.210087987,0.670774996,0,0,0
16061,75,27:19.0,36.76812308,-1.2986493,-0.022,0.046,-0.054,3.945183821,0.459658677,5.040087987,-4.999225004,0,0,0
16062,75,27:19.0,36.76812308,-1.2986493,0.002,-0.037,0.059,3.945183821,0.489658677,4.485087987,-4.114225004,0,0,0
16063,75,27:19.1,36.76812308,-1.2986493,0.004,-0.032,0.055,3.945183821,0.905658677,1.157087987,1.605774996,0,0,0
16064,75,27:19.2,36.76812308,-1.2986493,0.011,0.019,-0.011,3.945183821,2.038658677,3.114087987,0.472774996,0,0,0
16065,75,27:19.3,36.76812308,-1.2986493,0.013,0.043,0.03,3.945183821,3.403658677,7.629087987,3.622774996,0,0,0
16066,75,27:19.4,36.76812308,-1.2986493,-0.003,-0.014,-0.009,3.945183821,3.094658677,6.187087987,2.695774996,0,0,0
16067,75,27:19.5,36.76812308,-1.2986493,-0.025,-0.004,-0.019,3.945183821,0.494658677,5.771087987,0.719774996,0,0,0
16068,75,27:19.6,36.76812308,-1.2986493,0.003,-0.01,0.009,3.945183821,0.803658677,4.741087987,1.646774996,0,0,0
16069,75,27:19.7,36.76812308,-1.2986493,0.012,0.003,-0.003,3.945183821,2.063658677,5.056087987,1.331774996,0,0,0
16070,75,27:19.8,36.76812308,-1.2986493,0.014,-0.002,-0.033,3.945183821,3.505658677,4.850087987,-2.067225004,0,0,0
16071,75,27:19.9,36.76812308,-1.2986493,-0.012,-0.007,-0.019,3.945183821,2.281658677,4.136087987,-4.005225004,0,0,0
16073,75,27:20.0,36.76805417,-1.29863257,0.002,-0.002,0.023,3.945183821,2.491658677,3.926087987,-1.590225004,0,0,0
16074,75,27:20.2,36.76805417,-1.29863257,-0.022,0.019,0.017,3.945183821,0.203658677,5.902087987,0.177774996,0,0,0
16075,75,27:20.3,36.76805417,-1.29863257,0.011,-0.001,0.001,3.945183821,1.347658677,5.798087987,0.281774996,0,0,0
16076,75,27:20.4,36.76805417,-1.29863257,-0.002,-0.003,0.04,3.945183821,1.137658677,5.483087987,4.481774996,0,0,0
16077,75,27:20.5,36.76805417,-1.29863257,0.019,0,-0.045,3.945183821,3.113658677,5.483087987,-0.198225004,0,0,0
16078,75,27:20.6,36.76805417,-1.29863257,-0.011,-0.011,-0.024,3.945183821,1.991658677,4.361087987,-2.646225004,0,0,0
16079,75,27:20.7,36.76805417,-1.29863257,-0.012,0.002,0.045,3.945183821,0.743658677,4.569087987,2.033774996,0,0,0
16080,75,27:20.8,36.76805417,-1.29863257,0.003,0.018,0.014,3.945183821,1.055658677,6.441087987,3.489774996,0,0,0
16081,75,27:20.9,36.76805417,-1.29863257,0.003,-0.004,-0.039,3.945183821,1.370658677,6.021087987,-0.605225004,0,0,0
16082,75,27:21.0,36.76805417,-1.29863257,0.017,-0.042,0.014,3.945183821,3.138658677,1.653087987,0.850774996,0,0,0
16084,75,27:21.1,36.76798843,-1.29861816,0.012,0.008,-0.001,3.945183821,4.362658677,2.469087987,0.748774996,0,0,0
16085,75,27:21.2,36.76798843,-1.29861816,-0.029,0.047,0.016,3.945183821,1.346658677,7.357087987,2.412774996,0,0,0
16086,75,27:21.3,36.76798843,-1.29861816,0.007,-0.014,0.026,3.945183821,2.074658677,5.901087987,5.116774996,0,0,0
16087,75,27:21.4,36.76798843,-1.29861816,-0.008,-0.011,-0.044,3.945183821,1.250658677,4.768087987,0.584774996,0,0,0
16088,75,27:21.5,36.76798843,-1.29861816,-0.001,-0.009,-0.011,3.945183821,1.146658677,3.832087987,-0.559225004,0,0,0
16089,75,27:21.6,36.76798843,-1.29861816,0.013,0.002,-0.008,3.945183821,2.524658677,4.044087987,-1.407225004,0,0,0
16090,75,27:21.7,36.76798843,-1.29861816,0.005,0.007,-0.005,3.945183821,3.034658677,4.758087987,-1.917225004,0,0,0
16091,75,27:21.8,36.76798843,-1.29861816,-0.022,-0.009,-0.022,3.945183821,0.702658677,3.804087987,-4.249225004,0,0,0
16092,75,27:21.9,36.76798843,-1.29861816,-0.006,0.024,0.02,3.945183821,0.090658677,6.252087987,-2.209225004,0,0,0
16094,75,27:22.0,36.767924,-1.29860478,0.036,-0.012,0.033,3.945183821,3.798658677,5.016087987,1.189774996,0,0,0
16095,75,27:22.1,36.767924,-1.29860478,-0.013,0.018,-0.005,3.945183821,2.446658677,6.888087987,0.669774996,0,0,0
16096,75,27:22.2,36.767924,-1.29860478,-0.026,-0.016,-0.009,3.945183821,-0.283341323,5.208087987,-0.275225004,0,0,0
16097,75,27:22.3,36.767924,-1.29860478,0.021,-0.009,0.029,3.945183821,1.879658677,4.281087987,2.711774996,0,0,0
16098,75,27:22.4,36.767924,-1.29860478,-0.005,0.023,-0.008,3.945183821,1.364658677,6.650087987,1.887774996,0,0,0
16099,75,27:22.5,36.767924,-1.29860478,0.013,-0.027,-0.019,3.945183821,2.716658677,3.842087987,-0.088225004,0,0,0
16100,75,27:22.6,36.767924,-1.29860478,0.015,-0.004,0.067,3.945183821,4.276658677,3.426087987,6.879774996,0,0,0
16101,75,27:22.7,36.767924,-1.29860478,-0.035,0.02,-0.073,3.945183821,0.636658677,5.506087987,-0.712225004,0,0,0
16102,75,27:22.8,36.767924,-1.29860478,-0.002,0.005,-0.058,3.945183821,0.430658677,6.021087987,-6.686225004,0,0,0
16103,75,27:23.0,36.767924,-1.29860478,-0.001,-0.019,0.035,3.945183821,0.325658677,4.026087987,-3.011225004,0,0,0
16105,75,27:23.1,36.76786618,-1.29859411,0.019,-0.018,0.042,3.945183821,2.320658677,2.136087987,1.398774996,0,0,0
16106,75,27:23.2,36.76786618,-1.29859411,-0.003,0.034,-0.004,3.945183821,2.014658677,5.604087987,0.990774996,0,0,0
16107,75,27:23.3,36.76786618,-1.29859411,0.004,0.009,0.026,3.945183821,2.426658677,6.531087987,3.668774996,0,0,0
16108,75,27:23.4,36.76786618,-1.29859411,-0.004,-0.032,-0.001,3.945183821,2.006658677,3.171087987,3.563774996,0,0,0
16109,75,27:23.5,36.76786618,-1.29859411,-0.012,0.017,-0.063,3.945183821,0.806658677,4.871087987,-2.736225004,0,0,0
16110,75,27:23.6,36.76786618,-1.29859411,0.002,0.008,0.01,3.945183821,1.010658677,5.687087987,-1.716225004,0,0,0
16111,75,27:23.7,36.76786618,-1.29859411,0.008,-0.022,0.031,3.945183821,1.842658677,3.399087987,1.507774996,0,0,0
16112,75,27:23.8,36.76786618,-1.29859411,0.012,0.017,0.011,3.945183821,3.090658677,5.167087987,2.651774996,0,0,0
16113,75,27:23.9,36.76786618,-1.29859411,-0.011,0.008,-0.005,3.945183821,1.935658677,6.007087987,2.126774996,0,0,0
16114,75,27:24.0,36.76786618,-1.29859411,0.001,0,-0.005,3.945183821,2.038658677,6.007087987,1.611774996,0,0,0
16116,75,27:24.1,36.76781753,-1.29858431,-0.012,-0.013,-0.014,3.945183821,0.802658677,4.668087987,0.169774996,0,0,0
16117,75,27:24.2,36.76781753,-1.29858431,-0.001,-0.025,0.032,3.945183821,0.697658677,2.043087987,3.529774996,0,0,0
16118,75,27:24.3,36.76781753,-1.29858431,0.017,0.039,0.012,3.945183821,2.448658677,6.060087987,4.765774996,0,0,0
16119,75,27:24.4,36.76781753,-1.29858431,0,0.016,-0.026,3.945183821,2.448658677,7.724087987,2.061774996,0,0,0
16120,75,27:24.5,36.76781753,-1.29858431,-0.025,-0.005,0.015,3.945183821,-0.151341323,7.204087987,3.621774996,0,0,0
16121,75,27:24.6,36.76781753,-1.29858431,0.025,-0.059,0.014,3.945183821,2.423658677,1.127087987,5.063774996,0,0,0
16122,75,27:24.7,36.76781753,-1.29858431,0.003,0.021,-0.063,3.945183821,2.735658677,3.311087987,-1.488225004,0,0,0
16123,75,27:24.8,36.76781753,-1.29858431,-0.01,0.043,0.002,3.945183821,1.695658677,7.783087987,-1.280225004,0,0,0
16124,75,27:24.9,36.76781753,-1.29858431,0.004,-0.027,0.01,3.945183821,2.111658677,4.975087987,-0.240225004,0,0,0
16126,75,27:25.0,36.76778106,-1.29857659,-0.017,-0.03,0.011,3.945183821,0.343658677,1.855087987,0.903774996,0,0,0
16127,75,27:25.1,36.76778106,-1.29857659,0.022,0.059,0.042,3.945183821,2.631658677,7.991087987,5.271774996,0,0,0
16128,75,27:25.2,36.76778106,-1.29857659,0.031,-0.048,-0.057,3.945183821,5.824658677,3.047087987,-0.599225004,1,1,0
16129,75,27:25.3,36.76778106,-1.29857659,-0.051,0.021,-0.028,3.945183821,0.469658677,5.252087987,-3.539225004,1,1,0
16130,75,27:25.4,36.76778106,-1.29857659,-0.012,-0.019,0.01,3.945183821,-0.766341323,3.295087987,-2.509225004,1,1,0
16131,75,27:25.5,36.76778106,-1.29857659,-0.005,0.019,0.015,3.945183821,-1.286341323,5.271087987,-0.949225004,1,1,0
16132,75,27:25.6,36.76778106,-1.29857659,0.018,0.005,0.002,3.945183821,0.567658677,5.786087987,-0.743225004,1,1,0
16133,75,27:25.8,36.76778106,-1.29857659,0.018,-0.008,0.002,3.945183821,2.457658677,4.946087987,-0.533225004,1,1,0
16134,75,27:25.9,36.76778106,-1.29857659,0.012,-0.002,0.016,3.945183821,3.693658677,4.740087987,1.114774996,1,1,0
16135,75,27:26.0,36.76778106,-1.29857659,-0.017,0.009,-0.007,3.945183821,1.925658677,5.676087987,0.386774996,1,1,0
16137,75,27:26.1,36.76775784,-1.29857594,-0.013,0.014,0.006,3.945183821,0.573658677,7.132087987,1.010774996,0,0,0
16138,75,27:26.2,36.76775784,-1.29857594,0.008,-0.018,-0.032,3.945183821,1.397658677,5.278087987,-2.285225004,0,0,0
16139,75,27:26.3,36.76775784,-1.29857594,0.015,-0.014,0.025,3.945183821,2.972658677,3.808087987,0.339774996,0,0,0
16140,75,27:26.4,36.76775784,-1.29857594,0,-0.002,-0.007,3.945183821,2.972658677,3.602087987,-0.381225004,0,0,0
16141,75,27:26.5,36.76775784,-1.29857594,0.008,0.014,0.001,3.945183821,3.804658677,5.058087987,-0.277225004,0,0,0
16142,75,27:26.6,36.76775784,-1.29857594,-0.016,-0.004,0.022,3.945183821,2.156658677,4.646087987,1.988774996,0,0,0
16143,75,27:26.7,36.76775784,-1.29857594,-0.016,0.008,-0.023,3.945183821,0.476658677,5.486087987,-0.426225004,0,0,0
16144,75,27:26.8,36.76775784,-1.29857594,0,0.005,0.002,3.945183821,0.476658677,6.001087987,-0.220225004,0,0,0
16145,75,27:26.9,36.76775784,-1.29857594,0.023,0.004,-0.003,3.945183821,2.868658677,6.417087987,-0.532225004,0,0,0
16146,75,27:27.0,36.76775784,-1.29857594,-0.001,-0.008,-0.017,3.945183821,2.767658677,5.609087987,-2.249225004,0,0,0
16148,75,27:27.1,36.76773625,-1.29857472,-0.005,-0.017,0.03,3.945183821,2.257658677,3.875087987,0.810774996,0,0,0
16149,75,27:27.2,36.76773625,-1.29857472,-0.007,0.015,0.017,3.945183821,1.529658677,5.435087987,2.578774996,0,0,0
